RandomSeed	CP1	CP2	CP3	CP4
597531840	1300	2920	3370	4060
3937799660	3310	3840	4350	4860
4124519012	540	950	1280	1670
664878979	1970	3200	3630	4060
546957697	730	1350	2890	3850
874139106	1240	1710	2210	4040
704549701	370	1890	4550	4690
1527276457	3100	3560	4180	4810
2128617802	1710	2810	3360	3890
805980819	1370	1950	2440	4040
2906684761	3280	3880	4340	4940
1697736081	400	840	1280	1700
137569783	1460	2740	4270	4820
3005449562	1320	1770	2190	3410
1985888470	1320	3100	3660	4050
2003587796	1280	2670	3290	3890
372369988	1500	2180	2760	4020
3518921323	920	1430	1840	3640
831454103	1430	2180	2710	4380
1988579239	1970	2810	4140	4690
2582180546	1550	1860	2280	4030
4234581840	3490	3970	4370	4870
2541581759	1950	3340	3710	4410
2097186333	370	710	1910	4140
2867782780	1800	3470	3610	4260
4139949842	660	1410	2640	3630
1244957332	1300	1850	2290	4090
415844644	1440	3210	3750	4150
796371878	1770	2560	3370	3880
1526022721	1400	2410	4290	4790
1426039719	1030	1720	1870	2030
1491734269	670	1310	2470	3970
1013432951	1420	3070	3700	4220
737521833	460	1110	1540	1920
472019697	950	2140	4510	5010
3741671192	1060	2660	4210	4760
2344649012	1510	2960	4280	4800
2354872562	1240	2340	4330	4880
2286397876	370	480	660	1660
269068333	2010	2660	3100	3570
1093095411	2100	3120	3640	4260
4249901595	1290	1770	2260	3310
3077709276	1250	1960	2550	3840
3584826988	1480	2060	2490	3550
1127060016	380	740	1170	1540
1340516499	1150	2740	4430	4950
275842173	1450	2490	3990	4710
3511462177	2040	2970	3430	3940
2762401364	550	850	1190	1580
3360738069	1430	3120	4450	4900
1645832677	4030	4380	4780	5030
1831428319	1090	1620	1870	2110
1132067311	1110	3340	4430	4900
3994215624	1360	2550	3240	3780
2604211993	1470	3510	3990	4370
2266120810	1250	1830	2280	3160
3983837013	1120	2980	4290	4910
1172588399	1290	1820	2380	3590
1833059540	1460	2610	4300	4860
2782219942	3740	4240	4590	5020
1367613852	1280	1660	2520	3910
879655226	3720	4130	4550	4950
347599172	3510	4030	4450	4850
3492520312	710	1380	2780	4030
1046793366	1490	2000	2400	4080
4284747964	2960	3410	3860	4800
3135295601	650	1220	1800	2410
2003278871	590	1130	2270	3670
1104023218	410	760	1190	1560
2054341634	1140	1740	2290	3930
3143667147	1280	1820	2360	3550
3433229355	1130	2890	3350	3750
308863633	620	1080	2400	3940
2309747477	540	1240	1740	2320
3558662137	1840	2310	2730	3780
1897783398	1660	3050	4430	4870
3750355363	3500	3900	4110	4290
3727521711	1050	1610	2190	3370
585597846	1380	2850	3310	3710
3634880038	710	1290	2630	3960
1237715081	1130	1670	2150	3700
2983355323	1380	2150	2660	3990
1947878690	4660	4840	4990	5160
1051435148	610	1120	2470	4220
568233136	430	820	1820	2320
2382271697	540	1120	2180	2620
1113483560	640	1290	2690	3920
3319207915	1500	2950	3600	4160
95150357	1620	2350	4290	4840
507501643	1780	3010	3400	3810
1316302518	520	1300	3320	4470
3680736834	1290	2730	4270	4850
2811871216	1250	2520	4470	4920
1195284021	1130	2430	2620	2830
4278572518	550	1020	2210	4140
1429202009	3340	3890	4460	4880
1376374315	580	1080	3070	3700
1131458314	1470	1860	2370	3790
3146834841	1100	1710	2200	3600
2001764236	470	1000	2120	3780
191329672	710	1370	2510	4290
682589443	4320	4880	5040	5290
3193172659	1780	2900	4370	4940
146578520	2530	3350	3730	4200
932666997	1660	3300	4380	4830
4238801213	980	2800	4410	5000
509349621	1820	2290	2790	3930
1752699137	1430	2660	4080	4860
2037439774	1420	2920	3480	3980
2757175943	900	1890	4560	4880
3998928264	1560	2950	3410	3850
2919329264	440	1220	1700	2200
3994574495	2110	3130	4350	4730
2783600845	1400	2060	2690	3810
1375064758	1630	2980	4500	4990
1167235507	2310	4450	5150	5300
4152466951	1140	1500	1850	3290
1753070611	1230	2550	4040	4700
2550099130	3290	3810	4320	5020
1490547752	1280	1730	2190	2770
1466578631	1820	3200	3610	4190
3749446799	1400	1900	2350	4230
3491701237	1480	1900	2470	3720
2847189846	1350	2960	4200	4780
735069532	1330	2590	3170	3840
1626587611	1460	3780	4930	5150
68551999	1140	1660	2110	3260
2223828649	3700	4110	4590	4970
4105201769	3170	3770	4300	4810
189709885	440	830	2860	3540
1803245909	600	1110	2480	3970
3157930097	1330	2680	4510	4950
214149351	620	1180	2650	3750
1796176457	3500	3910	4360	4840
4217804283	980	3070	4300	4880
3688019701	710	1420	2880	4030
885905749	980	1890	4040	4640
1055783420	1380	1940	2460	3640
2764200831	1280	3420	3710	4220
2962108129	1670	2870	4230	4780
1653524338	1120	1620	2040	3830
3739542573	590	1050	1470	1960
2595130513	1280	1990	2560	3530
2118811186	1200	1580	1990	3580
782888308	560	1150	2760	3900
3924459234	1230	2570	2850	3140
732851856	1180	2220	4090	4690
932906039	1320	3610	4690	5010
1039028641	1360	2470	2930	3310
5884705	750	1650	3160	4160
3109810896	3830	4240	4560	4970
1062197191	1200	1670	2160	3650
2365792905	460	990	1890	3790
3489716681	1510	2620	3970	4900
3993136974	2330	4030	4880	5210
1907891669	410	1140	1580	2120
1683982465	1330	1950	2570	3740
2994180991	610	1170	2760	4020
3524177531	330	800	1140	1460
4100080074	660	1110	1560	1890
331571325	1660	2090	2510	3640
1996406921	960	1440	1820	3750
1039469535	1190	3370	4530	4970
261706812	1720	2790	3390	4050
3786793572	1120	1490	1890	3660
2496489609	1460	2780	3520	4170
3547703379	1690	3100	3560	4020
3603015071	450	920	1370	1840
2887707971	540	1040	2250	3780
1317588938	1450	1890	2440	3380
2317325517	1300	3060	3560	4140
4149429638	510	1110	2430	4400
2392861266	3270	4780	5130	5300
3154484492	1700	2870	3500	4150
1282159879	1410	1910	2320	3720
2192771565	1610	2060	2480	3900
2313175901	1350	1970	2580	3710
1292741015	4250	4880	5120	5280
2417902801	510	930	3390	4170
3723647877	1400	1910	2410	3510
2618139428	400	740	2010	4190
791300453	650	1280	3190	4250
3564474809	600	1330	2420	3010
2590297747	1580	3090	4420	4940
1298732263	510	940	2890	3770
2476104809	430	790	1190	1640
497545794	520	1060	4260	4950
3666505647	520	1160	2370	3960
2075446947	1260	1760	2320	3460
3041732410	1530	3380	3780	4280
620539225	890	1280	1710	4140
1589151483	690	1230	2550	4100
4001799206	1160	2780	4250	4700
2406384722	1450	3330	4370	4860
2146108897	480	940	1950	3810
2989694094	1460	2030	2680	3960
3633404030	1410	2680	4080	4730
58042969	1170	1890	2470	3430
2610895883	1480	2650	4470	4790
3398969412	1870	3330	3880	4300
3325086986	1390	2240	4340	4830
3064838371	3260	4540	4960	5180
212043402	1380	1950	2540	3910
694117159	1520	2100	2630	3920
3580588890	1370	1940	2700	3970
278006558	440	610	700	790
883717399	750	1200	1580	2010
3984896489	850	2440	3890	4830
58211080	580	1110	2350	3880
2608401498	580	770	1390	1900
3309453847	630	1300	2660	4140
1874324111	1060	1970	4020	4790
2338749760	1290	2700	4290	4820
927582311	3590	4060	4550	4920
1003132776	1290	3020	4460	4890
2038958988	1390	2090	2800	4080
2916520392	2010	2430	2830	3860
2273047547	1460	2630	4060	4690
1292696474	520	1080	2300	4240
1058506388	1230	1500	1660	2990
378714246	1280	2670	4380	4920
885594137	870	1230	1670	3710
4149443655	1240	1720	2360	4000
910483187	980	1500	1930	3500
3063551557	1640	2060	2560	3740
1509960178	1170	1760	2320	3890
3906741815	3410	3910	4410	4950
1475049549	1820	2590	4530	4930
3043448104	4050	4400	4750	5050
516379537	3430	3890	4050	4290
838171774	1470	2140	2750	4200
34516584	460	900	1320	1720
2859856002	480	850	1220	1640
3019778947	1620	2180	2700	3860
2652183336	1770	2960	3540	4120
1164372853	1520	2620	3280	3860
1314197481	1430	1900	2380	4020
74707270	3530	4020	4380	4850
3114595488	1550	3090	3770	4200
1790055622	990	2650	4560	4950
1585277404	1390	3670	4610	4980
971799254	3110	3580	4140	4830
1732057911	190	350	3400	3850
4069151140	1990	2900	3360	3830
24407688	1570	2950	3960	4850
2539137476	3610	4070	4470	5020
1311461847	1810	2790	3970	4820
3732529273	720	1400	2860	4520
3264535290	1610	2990	3550	4170
4224744971	1530	2000	2530	4010
2161527993	1750	2570	4430	4940
1793774139	490	1070	2160	3760
1683634853	480	860	2100	3530
3272989748	300	480	1530	2140
81644709	3590	4060	4510	4950
3144723276	600	1140	2820	3820
2835269567	360	730	1130	1510
3004231609	1240	1770	2410	3430
820390265	810	1140	1490	3570
4016432509	380	730	1150	1400
3295884842	580	1130	3010	4130
392647060	590	1110	1470	1870
3679872414	600	1140	2370	3910
2935316115	1070	1730	4330	4850
1655408144	1550	2780	3350	4000
3205149818	860	1360	1790	3970
1189417984	1500	4680	4890	5020
2247573463	1640	3080	4320	4850
86091462	1180	1770	2340	3590
2115674416	1330	1760	2250	3520
2368068499	1440	2760	4200	4740
1692597873	1370	2650	3320	3920
613252511	620	1240	2610	3440
2184378778	560	1070	2310	3540
3649620702	1450	1950	2420	3380
787465696	580	1040	2310	4060
3693952834	590	1350	3070	4020
665994127	1410	2650	3280	3900
3560965997	1680	3310	3830	4290
3346772591	1430	3100	4290	4820
1244166825	990	1500	1980	3800
1898165714	1560	2740	3450	4140
2887558840	1610	2050	2650	3910
2362768792	1490	3180	3810	4380
902345724	1160	1570	1790	2010
1177226373	550	1010	2980	4360
3759497671	1460	2750	3360	4000
1111707134	1040	1450	1870	4170
3915847495	1390	2110	2660	3630
3051516683	1090	3820	4660	5040
573189121	1290	1910	2430	3550
4128054653	1380	1910	2500	4060
2981485519	670	950	3040	3720
701219466	3600	3990	4430	4910
2429970674	1240	1760	2220	3370
2488105393	1690	2030	2310	3880
2809544021	520	1080	2650	4000
1885482813	560	1170	2550	3500
4032299349	1810	3190	3700	4130
3721096441	600	990	1440	2030
140372255	1380	2490	3190	3750
562501564	1190	2210	4190	4800
347071583	530	940	2140	4270
363714117	1150	2040	3910	4650
3676594590	480	1010	2190	3360
199453780	1450	1880	2320	4100
1158105574	530	1210	2530	4460
422665295	1220	1650	2180	4150
302930519	590	1210	2570	3780
3436878763	1240	1730	2250	3960
1387317170	1600	2600	4160	4670
516360813	1610	2970	4360	4880
2011671500	1630	2630	3200	4040
2014437653	1690	3530	3890	4330
2363830190	1620	2720	4140	4720
4181738284	620	1100	1700	2130
3455159901	550	950	1350	1840
548229155	1660	2510	4550	4970
1324802888	1400	1960	2470	4600
2592378594	1460	1960	2400	3960
1561363080	1640	2620	3310	3930
2210210416	1450	3130	3700	4170
1431487086	1650	2720	3350	4110
1447256081	1750	2180	2630	3920
954982723	3070	3590	4190	4750
1985242804	1430	2210	4030	4790
993167448	840	2570	4260	4770
1803666046	1150	1660	2140	3920
2156829834	630	1200	1690	2400
1744982467	1000	1960	4000	4660
826488986	1310	1860	2420	3720
1137279591	1140	3400	4490	4900
4294639599	690	1160	1660	2220
122990238	550	980	1410	1940
2325193948	1300	1840	2330	3430
2956984387	3660	4120	4610	5050
3147587998	1300	3240	4340	4810
746969810	1280	2650	3880	4660
3718328041	4200	4540	4840	5160
1351352566	490	900	2540	3670
3411375340	550	1040	2370	4290
1024578438	1620	3240	4300	4800
3408279007	1630	3010	3550	4120
1344859339	1310	2940	3470	3960
1641388414	1150	1870	2550	3920
2072041894	1310	2140	2680	4200
2745896456	1580	2810	3880	4770
1536482838	1480	2050	2660	3990
3636130225	1940	3280	3890	4310
3346234410	1010	1660	2250	3860
131268041	540	1100	3120	4350
2511146244	1510	3100	3690	4170
2296643299	1290	1810	2340	3780
611620583	700	1580	3140	4250
685561011	1290	2370	3780	4800
1422967748	1730	3360	3700	4060
4094309757	1490	3390	4470	4870
97839400	570	1040	1450	1900
1146439818	1370	1950	2520	3970
1825458256	1100	2550	4200	4820
2768996687	1470	2560	4020	4700
1494106799	1900	3020	3550	4010
1002376827	1910	3000	4220	4880
367217526	1580	2120	2730	3780
706807221	470	920	2010	4060
2973099041	1770	2270	2800	4320
2298773338	370	790	2280	3630
3183032101	660	1130	2310	3700
3664258181	3320	4750	4890	5210
1522375734	1490	3530	4520	4980
3765453871	1550	2660	4720	5000
3421803985	1380	1740	2160	3500
3652859622	1490	1940	2350	3480
2631222486	1260	2140	4970	5180
3934136303	1860	3000	3460	3920
2330471711	560	1010	1610	2280
278073700	1340	3520	3860	4090
3804168091	2480	4580	5090	5230
890780352	1250	1670	2230	3880
358972261	1370	1790	2190	3780
819433785	580	1340	1870	2340
3483947734	1590	2700	4200	4860
2922587988	1320	1860	2510	3990
1117748188	1340	1750	2390	4060
2297638809	1320	2520	4240	4970
3437356830	1420	2160	2660	4170
2720399565	400	920	1360	1790
737574161	1120	1460	1800	3950
2908538726	1240	1800	2370	3300
4136301268	1310	2440	4070	4690
1603482612	1460	2020	2630	3610
2176924202	1350	1860	2430	3670
428468440	610	1090	2510	3590
2784711853	530	910	2500	3800
2447370035	420	910	2610	3530
1460860752	3510	3940	4510	4900
3693265246	3490	3970	4510	4880
902198702	1170	1880	4140	4670
3966721087	2060	3030	3490	4020
1483312560	670	1240	2610	3860
1753524213	1320	3310	4510	4890
3686412896	1340	1850	2590	3940
146603825	1350	1860	2360	4020
3280380109	620	1200	2670	3550
2482542198	1190	2130	4500	4930
759641282	610	1090	2610	3690
4111792374	1450	1990	2530	3740
2322393532	480	850	1200	1600
503563315	1350	2520	4120	4700
