RandomSeed	CP1	CP2	CP3	CP4
2544952694	500	1150	3130	4050
2842793596	1400	1770	2160	3890
3325982164	560	1150	2520	3960
856806591	1240	1890	2450	3490
3390494088	390	730	1970	3760
1255622093	1370	1990	2580	4280
2371322714	840	1210	1580	3970
4110462571	760	1380	3110	4200
3462089791	670	1120	3510	4360
2629013021	630	1240	2280	3710
2200151146	460	970	2570	4500
4051655409	1360	2850	3350	4110
3706613117	610	1450	3000	4050
1012373426	1160	1660	2150	3700
1643818261	1540	2080	2610	4160
861707861	1150	1750	2310	3630
849201940	610	1220	3100	4160
2893623154	1620	3370	3830	4360
1012834744	1280	2760	4200	4960
1720782719	510	780	2010	4020
4166183822	1260	3220	3640	4120
2736447030	1520	2210	2920	4110
1419713535	1310	1840	2520	3880
865394489	1740	2830	4110	4700
62416606	590	1170	2690	3490
3938654915	530	1100	2870	3870
3980223678	1270	1990	2620	3730
854025192	710	1230	2730	3970
3431397950	520	940	2510	3800
4222767335	1400	2830	3440	3970
396027844	1310	1830	2320	3610
3944403013	660	1080	2990	4170
473420687	670	1340	2850	3880
2969034398	1590	2830	3320	3790
3107004459	1620	3060	3540	4030
2754657949	740	1500	2960	4080
348767606	2080	3300	4610	4980
3973085126	610	1010	1980	3880
1252152986	580	1260	2530	3870
1281793784	1310	1760	2130	3800
3213201197	1090	1560	2220	3970
1454476356	1590	2770	3480	4160
362973431	1120	1570	2210	3760
2969676214	1460	2060	2640	3470
297700080	1660	2720	3160	3690
2014716468	1470	2010	2530	4020
2443643671	700	1240	2760	3870
1473486872	370	720	3080	4280
3421064466	1340	2590	4420	4880
2721179538	500	1110	2890	4100
1792910868	410	880	1800	4070
3797236309	530	1220	1770	2480
3307272501	960	1280	1490	1680
2569549502	630	1040	2840	4140
1700838900	560	950	1410	1920
112017824	1330	2320	3780	4790
339958565	520	1220	2420	4010
1699641802	1310	3230	3650	4180
3191815364	1710	2950	4190	4820
755248737	800	1230	2630	3920
3841076790	670	1290	3160	4220
186991681	1160	1460	1950	3410
3090358892	1550	1940	2290	4070
4275954844	1240	2190	4480	4910
2206173248	570	1070	1520	2050
1308257908	470	1120	3070	4270
27495117	2010	2960	4300	4790
887986039	490	970	2250	3660
1132203105	1270	2700	4180	4800
4078941729	410	720	1770	2280
333623569	1450	3170	3670	4260
3481334283	640	1070	2960	3960
792455105	1160	1400	1820	4060
1390338003	690	1110	2520	3850
1218117328	690	1180	2710	4170
1628722307	630	1030	2920	4120
355608520	1260	3380	3660	4290
1751751858	500	900	2340	4070
2353609478	1080	1460	1850	3670
970891210	570	1010	2630	3680
2362398622	470	940	2590	3780
3421886719	340	720	1860	4520
1671368155	610	1320	2650	4070
2885908194	650	1340	3040	3970
3632661360	200	400	880	2550
1755550616	2160	3090	4300	4910
614511136	1460	2100	2500	4040
2254860646	630	1110	2610	4220
2370429348	730	1370	2510	4080
2011390457	1280	2460	3060	3680
1222384277	1060	2440	4230	4950
4096276198	400	840	1420	1910
32522018	1540	2940	3360	3800
3191333443	800	1430	2890	4070
3469350056	460	1170	2630	3890
3724886500	240	510	1410	2740
2946794281	610	1120	2420	3400
3713763659	460	910	2050	4230
852331634	500	750	1020	1460
2986887122	1280	1830	2400	4080
3619278189	610	1310	3150	4150
1481181985	670	1290	2800	4140
3913699920	910	1330	1690	4150
150062050	540	990	2230	3890
1366247797	520	920	2080	3700
2850147219	1450	3260	4260	4820
3541795824	540	1000	2300	3700
1228774333	1260	2930	3500	4120
4247318201	1250	2020	2810	4030
4080520380	1310	3280	3680	4040
358622666	1190	1610	2080	4000
2584902581	1200	3090	4240	4790
779575127	1530	2550	3240	4050
2770975659	440	910	1490	1980
2790167161	1490	3050	4310	4790
2470010475	560	960	2220	4080
214921417	610	1140	2850	4250
2134929678	610	1090	2490	4240
2148655574	960	1930	3760	4430
2771676634	1630	3060	3530	3860
476854143	3210	3390	3570	4310
2200081642	1290	1890	2620	3960
2910950981	620	1150	2500	4070
2084964856	1410	2640	3960	4890
1897190904	490	1060	2600	3730
685954273	790	1200	3150	3890
3884519187	1750	2910	3540	4160
1294782192	600	1200	3400	4200
2244769669	500	1230	2800	3700
1369100682	1330	2460	4270	4750
359710149	540	1130	2700	3870
591011147	3410	4030	4420	4740
1471660943	480	860	2420	3900
716628342	600	1050	2560	4050
880305437	1370	3010	4200	4910
4285437153	1750	3230	3810	4200
1372769070	600	1120	3030	4310
1757883062	1530	2900	3540	4130
1404924866	430	1010	2400	3850
1670982020	1070	2720	4240	4860
608201978	1260	1690	2200	3410
2313804739	720	1440	4200	4870
149328160	1590	3050	4300	4870
919026493	650	1270	3040	4040
3225721126	1190	2190	2640	4100
1194671422	700	1570	3260	4210
4195596700	1370	1710	2150	3920
1018174243	1130	1980	2420	4000
2043594377	3550	4080	4510	4860
1461777237	3330	3670	4580	4930
4041964870	3400	3870	4310	4900
2170695351	1640	3000	4390	4870
4052245204	690	1370	2590	4380
1258481033	1020	1380	1800	3850
3053100806	1430	2010	2650	4070
3948835825	660	1050	2510	4090
3738847159	1290	2850	4310	4720
4252928086	560	920	2180	3470
30638510	520	1320	2480	4010
3496261093	550	1000	2810	3990
155378752	3170	3690	4590	4950
1218649793	410	1340	2750	3980
501593582	610	1010	2330	3130
2885760251	1730	3250	4500	4930
358771072	1240	2630	4130	4740
1587229042	1280	1780	2170	3800
1269627287	1520	2950	3520	4100
1358977826	1660	2670	3340	4090
4285519779	1300	2850	3350	4380
3682147495	600	1370	2610	3900
1345672938	350	750	2570	3740
1769110348	1410	2840	4270	4710
1468967389	490	1050	2690	3720
246736048	1360	2410	4290	4820
4138797388	690	1320	2760	3960
1895650801	1060	2310	4060	4780
3998356295	1260	1700	2260	3480
3356959293	530	920	2850	3630
522145788	1580	3520	4440	4910
2277510916	1450	3030	4320	4900
3329559319	990	2370	4180	4690
3132086334	280	600	960	1310
1012155621	960	1920	4070	4620
3031960710	1170	1500	1930	3830
761276758	1740	3420	4330	4870
1223841475	1160	1680	2230	3730
1909396698	710	1220	2640	3760
1924545912	1360	2770	3180	3760
2598309254	580	1270	2450	3650
3794891803	1820	3130	3580	3910
1118313224	1110	2560	3580	4790
1835183682	1020	2030	3880	4690
1598400073	1200	2470	4270	4850
3772252098	700	1160	3300	4400
3619818975	1000	1420	1850	4000
430914655	750	1550	2690	3670
2526561370	480	950	2680	4050
3843160463	460	1320	3220	4350
1275243206	490	1150	2190	4070
1319207120	650	1400	2700	4420
305261306	1030	2160	3930	4860
3503043377	1280	1880	2480	3970
1007175895	1430	2120	2640	3670
222606313	1370	1900	2500	3930
1137641615	490	1590	3090	4510
1484452872	2150	3130	3680	4090
2978516248	590	950	2570	3700
3350201960	1350	2330	4490	4990
3676674599	1180	2320	3870	4680
2916802126	3550	4100	4670	4960
603815092	1810	3000	3500	4150
1418350088	1010	1440	1970	4210
3054332759	3020	3750	4320	4870
2956176161	550	1060	2450	4340
2538079081	930	2150	4280	4890
2309092274	490	900	1850	2460
3345413014	1510	3040	3590	4060
1247928634	1650	2230	2560	3890
1110316280	1440	3100	3510	4060
1100872837	530	1070	2280	3660
2735309224	850	2190	4010	4870
1681139452	670	1340	2800	4010
1137705737	620	1030	2070	3850
4009111986	570	1090	2310	3920
3249415453	1100	1600	2150	3990
328896506	1230	1820	2290	3790
3741390450	570	1240	2500	3510
3476279599	580	1200	1630	2440
3157765913	470	910	1520	2170
3006105083	910	1490	1730	1890
1502755408	520	1160	2760	4300
3747098774	630	1320	2780	4130
1789136882	440	830	1980	3990
4118770566	570	1220	2450	4000
11534206	410	1030	2310	3380
3301512300	560	1100	2600	4180
1560400357	1110	1750	2270	3660
3096900441	1280	2790	3410	4040
4161428614	1330	3390	3790	4410
749160613	1140	2400	4140	4640
4102499644	650	1090	2100	3870
3814364109	1350	1750	2090	2900
4276675963	540	1260	2330	3870
89369600	1020	2330	4160	4810
1386601836	420	770	3080	4230
3633067324	550	1120	3030	4460
2066795500	510	1210	3000	4050
3203741122	840	2570	3350	4050
2637403241	1090	2890	4240	4700
3805322242	510	1020	2380	3700
532526618	630	990	2130	4080
408746441	720	1560	2920	3950
3900560676	1640	2210	2810	4010
2705475340	340	740	1950	3820
94899234	620	1500	2680	4280
3430015618	660	1150	3000	4050
597940771	560	1010	2250	4020
1460049059	880	1330	1770	4170
2370301171	1620	3110	3660	4250
472004551	530	1150	3000	4140
3071311638	590	1110	2740	4070
1568653392	680	1260	3120	4300
2361326759	1180	1690	2130	3910
112665104	840	1380	3180	4240
787232554	1150	1600	2330	3510
257803485	1150	2090	4260	4900
1775084145	1360	3410	4470	5050
1567973103	650	1080	2500	4210
3273082398	500	880	1290	1860
252854903	1330	2120	2690	4210
495086776	1190	3430	3890	4350
1560717708	1380	2950	3590	3960
654540999	470	1070	2430	4290
3670673222	1170	2330	4320	4950
3810316622	1060	2840	3450	4130
3699503485	1140	1650	2120	4390
1598788979	540	1000	2560	3790
837944133	250	480	1200	2570
340426807	1400	2490	4260	4710
3655187039	470	1120	2790	4450
2055460527	1580	1970	2680	4150
2996124772	500	1220	2610	3870
837282563	1240	2470	2970	3470
284003471	530	1120	2720	4070
1279359453	1640	2100	2530	4160
3095439740	570	1210	3020	4110
2353347331	660	1160	3260	4390
2089537924	1770	3210	3700	4140
3329622631	1380	2050	2540	4050
449454426	520	1060	1940	3920
2812802573	1200	2950	4210	4770
2101346191	1160	1730	2340	3930
36891177	500	1000	1770	2400
1259023810	1590	2920	3520	4150
3494178955	1770	2840	4320	4910
216224175	1680	2570	4120	4750
1170633957	1360	2710	4080	4940
2729606383	1170	1900	2380	3920
3924054058	420	1070	2640	4110
1318497607	700	1420	2960	4230
3202897386	1370	2690	4020	4760
1408407789	490	1000	1430	2020
3727844506	1640	3410	4400	4840
3075616808	500	1020	3070	3900
2874992370	530	1230	2520	3700
667159515	520	1050	2610	4200
506487761	1420	2680	4020	4510
4135756551	4090	4430	4720	5080
769706821	1430	3250	3640	4000
537638039	1010	1450	1840	3450
917416926	2120	2940	4110	4740
3562647537	1590	2840	3380	3930
793289122	610	1200	2480	3920
1222920420	1560	2730	4260	4900
3393831486	1360	2810	4080	4810
27830852	970	3360	3830	4410
3560474788	1140	1960	2590	4240
1426407803	1150	1760	2220	4150
2911380690	1160	1750	2280	3930
202362393	2910	4290	4800	5130
4148178452	1310	3170	3810	4330
1867396530	1790	2990	3470	4140
1688093206	480	1080	2330	3600
2086016736	660	1060	1700	2340
752419459	1040	1970	4080	4780
3511767420	1100	1500	1860	3560
1784529430	390	820	2970	4100
4163561624	1420	3440	3910	4410
1093064790	1310	1940	2570	3960
3561553319	1270	1780	2260	4260
4151185157	1200	1610	2080	3200
3885875412	1160	1630	2310	3640
1210438189	1480	2150	2680	3720
2638735810	750	1230	2330	3960
2249320797	550	1000	2280	3690
1431452138	1500	1970	2480	4040
1902918162	1110	1870	2400	3520
2906766308	1520	1960	2480	3710
4162839778	790	1540	3120	4300
1502278144	1110	1570	1980	4170
1766306362	1360	1850	2370	3910
2077581042	1000	1610	2120	3440
3004386218	610	1180	2800	3990
1433505067	580	1030	1870	2470
260437035	510	1070	1500	2000
2686521330	510	880	2260	3980
3408137965	630	1270	2670	3840
1325495315	1590	2610	4300	4830
605164055	560	920	2790	4000
3158731842	660	1240	2550	3930
1543545976	1100	2150	3950	4700
681956714	1650	3390	4450	4980
2943855456	670	1220	2990	4010
3202800826	1140	2340	4320	4790
3850291157	1130	3250	4190	4880
2340646523	480	1520	2670	4120
1738834172	1180	1790	2190	3340
3613936563	1310	2610	4250	4710
1545911017	1490	2960	4180	4800
2411119382	1330	1880	2490	3560
1380382151	540	930	2240	3440
4021357024	1210	2450	4030	4640
686464603	1460	2700	3240	3880
490930102	1140	2230	4010	4980
3573768795	710	1320	3000	4310
498819122	500	1070	1450	2070
2853210158	1120	2510	4140	4760
1950716087	3720	4170	4540	5000
271670114	920	3090	3570	4070
2475794743	530	950	1510	2020
2323973345	1500	2770	3360	4030
3207574530	1580	2770	3050	3440
1168278694	460	800	1960	3970
685255253	470	1000	2240	3240
495660071	420	1620	2890	3980
1085710919	370	1270	2300	3840
1141467413	1010	3280	3690	4030
499990696	3100	3490	4180	4870
1938077649	1230	1820	2270	4170
1224891457	610	1150	2410	3800
3902679188	470	900	2230	3740
2096160780	460	1220	1710	2270
900216840	610	1390	3200	4250
849390936	1180	2750	3420	3750
3460724957	620	1370	2640	3860
4047415649	580	1230	2630	4110
1049637503	610	1170	1500	2120
3759202793	380	970	1980	4020
4036006841	1190	2900	4340	4870
1138442809	680	1080	2370	4050
3336585107	620	1040	1510	2130
1116488063	530	1170	2640	4290
566794000	500	1600	3060	3920
2656131670	690	1210	1800	2380
1222473724	690	1270	2830	3690
1698521278	400	880	2480	4010
530018158	1200	1980	2630	3490
698026734	1380	2080	2410	3790
3559498445	670	1210	2590	3790
3751993517	550	1570	3410	4420
2538796669	530	1030	2310	3890
1114527363	1230	2660	4060	4730
3151385279	520	920	2460	3950
1376945495	1290	3120	3660	4140
3907184098	590	1370	3030	4250
2361034177	690	1260	2740	4110
2096588427	1740	2260	2900	4350
730668349	1270	1770	2490	4230
1842764728	610	1160	2770	4020
2788259125	1110	1940	4410	4920
3135195880	1240	3110	3650	4190
623755895	1240	2340	4060	4860
1089307291	690	1280	2370	3860
1975057108	1520	2600	3380	4070
3907732664	590	1340	2600	3830
2779632337	620	1450	2840	3900
204236361	1590	3020	4130	4830
2111087224	1240	1720	2080	3810
3661630131	490	1160	2360	3860
1240523953	1370	2980	3480	4020
3310954208	690	1310	2300	3700
2555099595	440	1320	3150	4090
1567125378	470	870	2130	4060
1752154852	460	860	1330	1990
2770908058	3770	4130	4490	4980
1748206163	1410	2810	3310	4040
101984890	640	1340	2800	4060
1841155218	1270	3110	4270	4860
1548182810	690	1350	2950	4230
1792385598	960	2400	4150	4700
3142392960	1610	2830	3210	3660
662628738	3480	3620	3750	3980
