Pile ID	Distribution Type	X-Position	Y-Position	Pickup Time	Drop Off Time	Ant ID
1	1	-0.994802	4.40447	168	203.531	-1
1	1	-0.844802	4.40447	4253	4314.66	-1
1	1	-0.694802	4.40447	3944	3991.09	-1
1	1	-0.544802	4.40447	3837	3897.69	-1
1	1	-0.394802	4.40447	3150	3195.69	-1
1	1	-0.244802	4.40447	2961	3032.44	-1
1	1	-0.0948017	4.40447	2657	2773.97	-1
1	1	0.0551983	4.40447	2807	2872.19	-1
1	1	0.205198	4.40447	40	76.5625	-1
1	1	0.355198	4.40447	111	150	-1
1	1	0.505198	4.40447	3015	3066.16	-1
1	1	0.655198	4.40447	3328	3374.88	-1
1	1	0.805198	4.40447	3637	3677.59	-1
1	1	0.955198	4.40447	3729	3806.12	-1
1	1	1.1052	4.40447	-1	-1	-1
1	1	1.2552	4.40447	-1	-1	-1
1	1	-0.994802	4.55447	4644	4687.09	-1
1	1	-0.844802	4.55447	4606	4660.16	-1
1	1	-0.694802	4.55447	4628	4673.94	-1
1	1	-0.544802	4.55447	4270	4328.41	-1
1	1	-0.394802	4.55447	4050	4101.06	-1
1	1	-0.244802	4.55447	3228	3284.62	-1
1	1	-0.0948017	4.55447	3481	3521.47	-1
1	1	0.0551983	4.55447	3045	3096.81	-1
1	1	0.205198	4.55447	2946	2999.09	-1
1	1	0.355198	4.55447	2857	2898.91	-1
1	1	0.505198	4.55447	2936	2976.06	-1
1	1	0.655198	4.55447	3219	3265.88	-1
1	1	0.805198	4.55447	3396	3474.28	-1
1	1	0.955198	4.55447	3879	3950.72	-1
1	1	1.1052	4.55447	4131	4201.72	-1
1	1	1.2552	4.55447	4248	4297.16	-1
1	1	-0.994802	4.70447	4534	4593.81	-1
1	1	-0.844802	4.70447	4435	4490.12	-1
1	1	-0.694802	4.70447	4365	4416.03	-1
1	1	-0.544802	4.70447	4132	4188.25	-1
1	1	-0.394802	4.70447	3801	3853.88	-1
1	1	-0.244802	4.70447	3523	3567.66	-1
1	1	-0.0948017	4.70447	3392	3432.78	-1
1	1	0.0551983	4.70447	3335	3391.97	-1
1	1	0.205198	4.70447	3070	3126.84	-1
1	1	0.355198	4.70447	3103	3156.53	-1
1	1	0.505198	4.70447	3194	3236.44	-1
1	1	0.655198	4.70447	3292	3351.09	-1
1	1	0.805198	4.70447	3508	3607.72	-1
1	1	0.955198	4.70447	3989	4052.22	-1
1	1	1.1052	4.70447	4185	4243.16	-1
1	1	1.2552	4.70447	-1	-1	-1
1	1	-0.994802	4.85447	4554	4619.16	-1
1	1	-0.844802	4.85447	4408	4453.22	-1
1	1	-0.694802	4.85447	4212	4252.56	-1
1	1	-0.544802	4.85447	4107	4153.91	-1
1	1	-0.394802	4.85447	3615	3666.72	-1
1	1	-0.244802	4.85447	3564	3618.88	-1
1	1	-0.0948017	4.85447	3534	3588.16	-1
1	1	0.0551983	4.85447	3434	3487.03	-1
1	1	0.205198	4.85447	3240	3297.09	-1
1	1	0.355198	4.85447	3525	3579.19	-1
1	1	0.505198	4.85447	3404	3449.03	-1
1	1	0.655198	4.85447	3441	3493.91	-1
1	1	0.805198	4.85447	3650	3726.12	-1
1	1	0.955198	4.85447	4100	4140.41	-1
1	1	1.1052	4.85447	4244	4300.88	-1
1	1	1.2552	4.85447	5230	5270.66	-1
1	1	-0.994802	5.00447	4691	4753.91	-1
1	1	-0.844802	5.00447	4506	4566.09	-1
1	1	-0.694802	5.00447	4294	4347.66	-1
1	1	-0.544802	5.00447	3930	3973.5	-1
1	1	-0.394802	5.00447	3864	3917.72	-1
1	1	-0.244802	5.00447	3680	3751.34	-1
1	1	-0.0948017	5.00447	3627	3708.69	-1
1	1	0.0551983	5.00447	3576	3637.75	-1
1	1	0.205198	5.00447	3708	3786.94	-1
1	1	0.355198	5.00447	3644	3741.94	-1
1	1	0.505198	5.00447	3858	3929.06	-1
1	1	0.655198	5.00447	3542	3589.69	-1
1	1	0.805198	5.00447	3811	3877.09	-1
1	1	0.955198	5.00447	4078	4123.19	-1
1	1	1.1052	5.00447	4477	4519.78	-1
1	1	1.2552	5.00447	4876	4928.66	-1
1	1	-0.994802	5.15447	1022	1062	-1
1	1	-0.844802	5.15447	4575	4633.75	-1
