RandomSeed	CP1	CP2	CP3	CP4
4222767335	760	2040	3720	4830
3938654915	1850	4690	5090	5240
1419713535	650	1300	2760	4140
473420687	570	1210	3230	4570
854025192	520	750	960	3260
1252152986	570	1080	3110	4290
2969034398	2120	4440	4670	4880
297700080	2660	4670	5020	5240
348767606	2030	4150	4400	4760
1454476356	2250	4280	4890	5150
3973085126	470	690	910	2640
362973431	1190	1800	4260	4850
1473486872	770	1300	4320	4880
3213201197	240	500	1610	3660
1281793784	2450	4630	5070	5230
2721179538	150	310	630	2250
2969676214	950	1420	2000	3670
2014716468	620	1240	4070	4420
2443643671	350	710	2120	3850
3421064466	2120	3730	4730	5040
3797236309	680	1500	3970	4850
2569549502	750	1760	2600	3990
1792910868	850	2640	4500	4980
3307272501	550	800	1040	3290
1699641802	480	960	2160	3440
1700838900	360	720	1540	4180
112017824	1530	2220	2720	2990
3191815364	560	830	1040	3360
339958565	430	890	4680	5000
3841076790	980	2360	4070	4540
755248737	790	1330	4320	4950
186991681	340	960	2540	4560
4275954844	640	2210	3860	4750
1308257908	540	690	820	2890
3090358892	200	360	740	3270
1390338003	750	1510	3980	4800
2206173248	2000	4150	4870	5120
27495117	2720	4820	5130	5260
1132203105	350	1510	3130	4840
792455105	650	1270	3710	4530
333623569	630	840	1010	3520
355608520	1040	1720	4120	4790
887986039	4990	5130	5200	5300
1218117328	2800	4700	4820	4940
4078941729	890	1660	4320	4800
3481334283	2390	4340	4470	4610
970891210	1440	2710	3540	4470
2362398622	470	930	3590	4520
1751751858	2090	2630	3950	4890
1628722307	1090	1650	4020	4660
3421886719	480	940	3160	4780
2353609478	1510	2930	4360	4860
1671368155	560	1410	3680	4570
1755550616	650	1310	3780	4540
2885908194	530	1090	4560	5010
614511136	790	1740	4480	4910
3632661360	970	1950	4430	4910
1222384277	750	1210	1810	3620
2011390457	1670	4130	4510	4950
4096276198	2490	4500	4720	4960
2370429348	460	780	2740	4820
2254860646	360	730	1590	3590
32522018	690	1040	3690	4610
3469350056	1750	4540	4730	4920
3724886500	980	1860	4200	4810
3191333443	480	700	910	3220
852331634	440	650	880	3030
2946794281	820	1780	4290	4710
3713763659	490	1010	3430	4820
3913699920	580	1170	3110	4620
1481181985	870	1210	1560	3670
2986887122	2240	2720	3690	4640
3619278189	1830	3120	4820	5070
1366247797	2180	4620	4960	5180
150062050	1100	2360	3800	4620
2850147219	2260	4290	4590	4890
3541795824	630	1270	4640	5030
4247318201	1260	2380	4490	4940
1228774333	620	1440	4200	4800
4080520380	850	2070	4810	5100
2584902581	630	1210	3090	4510
358622666	600	870	4100	4750
214921417	170	340	680	2380
779575127	450	910	2050	3920
2770975659	530	1570	3470	4520
2790167161	1270	1890	3480	4270
2470010475	2750	4680	5110	5270
2134929678	890	2860	4240	4860
2148655574	760	1600	2380	4050
2771676634	1630	2050	2870	3400
2200081642	780	1660	4270	4790
476854143	2100	3530	4110	4720
2084964856	190	370	740	2580
2910950981	2260	2760	3620	4160
1897190904	840	1740	3630	4520
685954273	1480	4600	4780	4970
3884519187	510	1020	2420	3760
1294782192	1900	4320	4570	4820
2244769669	1430	3590	4410	5040
591011147	880	1690	4400	4890
1471660943	210	420	820	2890
1369100682	960	2320	3440	4750
359710149	1840	4490	4970	5200
716628342	890	1310	1730	3970
4285437153	1830	3280	4070	4930
1757883062	1410	4190	4400	4590
880305437	850	1740	4260	4840
1372769070	2120	4500	4730	4950
608201978	2960	4710	5080	5230
1670982020	2940	4890	4990	5090
149328160	720	1260	3380	4080
1404924866	230	450	930	3390
2313804739	330	700	1760	3170
4041964870	980	1670	3990	4670
3225721126	1340	3300	4900	5120
919026493	2340	4520	4710	4960
1194671422	2720	3800	4950	5170
1018174243	850	1630	4190	4790
2043594377	840	1350	3530	4660
4195596700	2110	2530	3330	3810
4052245204	370	720	1460	3620
1461777237	690	1170	3680	4400
4252928086	930	1940	4310	4790
1258481033	650	1200	3660	4560
2170695351	750	1190	4090	4790
3053100806	2460	3240	4410	4870
3738847159	1450	1710	2590	3400
3948835825	370	550	740	3520
30638510	1830	4290	4880	5110
155378752	2010	3560	4130	4650
3496261093	3650	4190	4860	5030
358771072	1160	2900	4750	5080
1218649793	840	2360	4450	4920
501593582	780	1570	3850	4770
2885760251	1160	2020	2910	4600
1269627287	5020	5120	5220	5300
1587229042	2890	3610	4560	4800
4285519779	870	1750	4060	4370
2277510916	300	600	1910	3600
3682147495	350	700	1890	3220
1358977826	2050	4650	4800	4980
1468967389	350	710	1880	3790
1345672938	820	1550	4190	4850
1895650801	500	1010	3990	4690
246736048	640	1280	3790	4570
4138797388	960	1930	4360	4920
1769110348	660	1240	2970	4380
3356959293	500	910	2770	4230
3329559319	2890	4520	4730	4920
3998356295	730	1460	4300	4860
522145788	980	1770	4250	4820
3031960710	600	850	1100	3470
1118313224	1480	1860	2840	3480
1012155621	740	1450	4220	4920
3132086334	270	520	1100	3140
761276758	960	1590	4090	4750
1223841475	1070	1960	4330	4810
1598400073	560	840	1120	3460
3794891803	480	960	1470	2520
1924545912	720	1360	4140	4910
1909396698	2240	4700	5050	5220
2598309254	400	580	770	4050
3772252098	1720	4580	5030	5210
1835183682	1030	2830	4560	4990
1275243206	690	1510	4420	4790
3619818975	1430	2630	4170	4780
430914655	2410	4370	4980	5210
3503043377	780	1500	4140	4840
1319207120	420	830	3190	4590
3843160463	970	1520	4360	4870
2526561370	460	920	3650	4450
305261306	600	900	1150	3250
1007175895	220	440	1170	4250
222606313	1650	2850	3190	4110
1137641615	2170	4690	4850	5010
1484452872	1210	1820	4230	4800
2978516248	600	1260	3690	4400
3676674599	400	810	1620	3940
2916802126	2270	4300	4540	4730
3350201960	210	410	940	2980
2309092274	840	1670	4220	4780
603815092	370	810	2440	4570
3054332759	860	1740	4280	4840
1418350088	1370	1760	2540	3050
1110316280	560	770	3950	4670
2735309224	1960	4400	4910	5160
2956176161	2360	3190	4790	5100
1247928634	2370	4670	4840	5020
3345413014	1760	3130	3820	4320
1100872837	2130	3710	4310	4690
2538079081	540	1050	3450	4810
1137705737	620	1090	1460	3840
1681139452	1360	3530	4890	5120
4009111986	2240	4770	4930	5070
3741390450	1250	1920	4280	4770
328896506	490	1060	3330	4240
3249415453	520	1040	3480	4710
3006105083	520	1110	4110	4570
3476279599	420	840	1860	4060
3747098774	670	1280	3430	4500
3157765913	2300	4260	5070	5230
1789136882	2630	4660	5030	5210
11534206	450	860	4330	4680
1502755408	750	1510	3920	4830
4118770566	690	1380	3370	4550
1560400357	420	860	1750	3580
3301512300	200	390	850	3290
3814364109	820	2030	4190	4730
749160613	1040	2660	3750	4970
3096900441	350	830	1680	3520
4102499644	2460	4380	4600	4770
89369600	480	920	4030	4500
3633067324	1580	3700	4710	5070
1386601836	900	2770	4240	4820
4161428614	1440	4520	4730	4950
4276675963	420	970	1530	1930
2066795500	1190	3290	3950	4900
3203741122	1280	1710	2220	2550
3805322242	400	740	4410	4960
2637403241	280	570	1690	2790
408746441	820	1690	4490	4870
2705475340	1370	3280	4850	5120
532526618	1000	2000	2940	4130
3900560676	400	1170	2140	3240
94899234	910	1820	3840	4590
3430015618	2040	4330	4870	5130
597940771	580	860	1140	3390
2370301171	1290	2680	4700	4970
1460049059	230	460	930	3910
3071311638	260	530	2010	3690
472004551	850	1700	4130	4790
1568653392	1690	3710	4660	5030
2361326759	230	460	910	2620
787232554	420	850	2770	4630
112665104	260	530	2590	3850
257803485	280	440	520	3400
1567973103	300	590	1220	3410
3273082398	330	650	1330	3470
1775084145	2710	4600	5000	5200
252854903	640	1280	3860	4510
1560717708	2340	4630	5050	5240
654540999	1210	1750	4120	4890
3670673222	520	1040	3460	4260
495086776	460	790	2960	4570
3810316622	680	1360	4340	4930
837944133	2020	3560	4220	4790
340426807	560	1230	3590	4310
3699503485	750	1580	3200	3910
2996124772	240	480	2240	4090
3655187039	450	920	3330	4710
1598788979	2230	3420	3710	4040
837282563	1910	3080	4710	5040
2055460527	600	1050	4100	4670
284003471	1000	1960	4320	5160
2101346191	250	490	1040	3410
1279359453	180	350	710	3260
2353347331	820	2590	4280	4840
3095439740	540	2070	4400	4900
2089537924	1430	4900	5020	5130
2812802573	830	1580	3400	4150
449454426	680	1260	3150	4360
3329622631	360	570	760	2550
1170633957	760	1530	4190	4630
1259023810	2100	4240	4410	4590
36891177	920	1850	4390	4950
2729606383	760	1860	4340	4820
216224175	540	760	1010	4220
3494178955	180	360	1360	3730
3924054058	2120	4550	5010	5220
1318497607	2020	4550	5080	5250
3075616808	2180	3680	4970	5190
3202897386	210	450	890	3680
1408407789	670	1340	4140	4690
2874992370	480	1510	3010	4270
537638039	310	620	2140	4570
3727844506	570	1120	1730	3130
4135756551	700	2330	4750	5080
917416926	820	1310	3700	4530
506487761	660	1400	3580	4370
667159515	210	430	870	3380
769706821	340	660	4810	5090
3393831486	980	2260	4010	4700
3562647537	880	1750	4150	4580
793289122	950	2940	4360	4880
1222920420	250	490	970	3540
1426407803	1850	4530	5030	5200
27830852	330	670	1840	4670
2911380690	850	1530	3790	4950
3560474788	600	1170	1770	3380
202362393	690	1040	3010	4590
2086016736	1020	2050	4330	4750
4148178452	1810	3040	4320	4860
1688093206	810	1740	3470	3900
1867396530	2440	4630	5050	5220
752419459	570	1020	2660	4690
3511767420	1150	2780	4060	4570
1784529430	650	2100	4500	4940
3561553319	1940	2390	3350	3630
1093064790	2460	4560	4750	4980
4163561624	2210	4540	4970	5190
4151185157	530	1140	4330	4910
3885875412	240	490	1090	3790
2249320797	430	860	3450	4190
1431452138	820	1890	2520	3990
1210438189	580	1150	4320	4880
4162839778	510	1020	3630	4550
1502278144	660	1850	4020	4880
2638735810	550	1100	3140	4440
2906766308	460	1020	3840	4700
1902918162	580	1320	3860	4630
2077581042	840	1690	4490	4880
1766306362	420	600	770	3110
3004386218	750	1510	4500	5070
2686521330	570	1180	3600	4650
1543545976	560	800	1040	3170
3408137965	320	690	1580	3960
260437035	1870	4620	5020	5210
1433505067	1870	4080	4250	4480
605164055	280	620	2370	4330
1325495315	160	350	870	2980
3158731842	460	910	2830	3860
681956714	720	2160	4230	4890
2340646523	2860	3150	3740	4030
2943855456	1820	4070	4970	5150
3202800826	600	2330	4440	4910
3850291157	250	500	2110	3120
1738834172	740	1750	4100	4590
3613936563	360	640	2400	4720
1545911017	200	400	860	2760
2411119382	2360	4660	5030	5210
4021357024	2300	3960	4880	5140
686464603	2520	4790	4940	5060
3573768795	2070	2330	2960	3450
1380382151	950	2210	4550	4850
490930102	430	860	3040	4320
498819122	570	1140	3510	4500
2853210158	2090	3160	4220	4750
271670114	1950	4360	4610	4880
3207574530	200	410	2060	4040
2475794743	850	1980	3510	4660
1950716087	1960	4380	4950	5200
2323973345	810	1620	4170	4740
1085710919	250	500	1000	3020
1168278694	710	2040	3980	4860
495660071	1140	2440	3640	4660
1224891457	650	760	860	3100
1141467413	740	1750	4120	4750
685255253	1190	2690	4530	4970
1938077649	600	1140	3370	4220
499990696	960	2360	3580	4610
3902679188	560	1810	3780	4840
900216840	650	790	930	2530
849390936	1800	2370	3390	4880
2096160780	780	1800	4150	4770
3460724957	1780	4650	5090	5260
4047415649	750	1450	4000	4390
4036006841	750	2120	4290	4880
1049637503	1040	1740	4230	4820
3759202793	200	390	850	2610
1138442809	600	1210	1850	3300
3336585107	770	1350	3630	4570
1116488063	1360	1760	2420	2850
2656131670	970	1760	4240	4840
566794000	710	2210	4280	4820
1698521278	1150	1920	4240	4740
1222473724	2250	4620	4790	4970
698026734	630	1260	4380	4880
530018158	990	2650	4570	4990
3559498445	190	420	830	2990
3751993517	560	2440	4440	4950
1114527363	2180	4480	4710	4940
3151385279	1340	2440	3060	4500
2538796669	630	1370	2970	4350
2096588427	1550	3870	4660	5030
2361034177	340	690	2510	4320
3907184098	170	360	750	2440
1376945495	440	870	2510	4380
623755895	780	1570	3390	4500
1842764728	990	1800	4520	4920
2788259125	260	550	1320	3610
730668349	3580	5040	5230	5280
1089307291	690	1380	4600	4800
3135195880	1030	1350	3540	4660
1975057108	900	1420	3620	4510
204236361	1750	4550	5000	5190
2779632337	350	700	1400	3560
2111087224	680	1410	3520	4690
1240523953	240	370	490	1530
3661630131	560	1130	3670	4430
3310954208	720	1290	4130	4690
1567125378	890	2870	4420	4910
2555099595	550	1100	3450	4620
2770908058	570	940	3890	4640
1752154852	240	480	960	3460
1748206163	3620	4980	5170	5300
1841155218	1110	2390	4070	4930
101984890	460	930	4480	4920
1548182810	2230	4500	4730	4950
662628738	2560	3540	4540	4980
1792385598	150	270	400	530
3142392960	880	1280	1690	4230
