RandomSeed	CP1	CP2	CP3	CP4
2354872562	450	840	2840	3890
2344649012	1680	3110	3520	3870
1093095411	500	1000	2110	3820
269068333	1360	2670	3360	3800
2286397876	1560	2760	3150	3650
4249901595	3290	3760	4300	4690
3584826988	1420	2060	2810	4230
3077709276	1030	2410	4270	4790
1127060016	680	1270	1730	2350
1340516499	1800	2450	2830	4170
275842173	1640	2720	3350	4050
3511462177	1070	2350	4390	4780
3360738069	1260	2720	3320	3820
2762401364	1590	2730	4160	4700
1645832677	1560	2860	3380	3790
1831428319	510	1320	2970	4340
1132067311	1800	2900	3320	3840
3994215624	430	790	1900	3560
2604211993	610	1130	1650	2270
3983837013	610	1150	2680	3990
2266120810	870	1950	2390	4070
1833059540	480	940	2330	3610
1172588399	1240	2890	4270	4830
1367613852	450	960	2760	4030
2782219942	510	1090	1530	2020
3492520312	690	1340	3080	4120
347599172	1230	1750	2250	3490
879655226	1210	1630	2040	3820
3135295601	580	1150	2760	3970
4284747964	1130	1820	2350	3930
1046793366	910	1380	1880	4140
2003278871	1900	3580	3980	4360
1104023218	350	830	1950	4020
3433229355	450	820	2220	4370
2054341634	480	1380	2900	3990
3143667147	720	1250	2870	4160
308863633	1420	2660	3340	3870
2309747477	980	3220	3590	3950
3558662137	1210	2340	4350	4830
1897783398	410	990	2930	3880
585597846	530	930	2490	4040
3634880038	560	820	1270	1650
3750355363	3350	3940	4400	4780
1237715081	1230	2850	3350	3890
3727521711	1270	1820	2250	3670
2983355323	420	810	2090	3890
1947878690	1740	2870	3380	4040
1051435148	1580	1990	2570	4000
568233136	440	810	2130	4080
2382271697	430	840	1780	3830
1113483560	1570	3770	4120	4430
507501643	580	1050	2400	3880
95150357	480	900	1950	3830
3319207915	960	2020	2560	3930
3680736834	540	1050	3090	3980
2811871216	570	1290	2680	3950
1316302518	420	1100	1980	4110
1195284021	400	830	1460	2110
1429202009	540	980	2140	3700
1376374315	1040	2650	4280	4770
4278572518	630	1150	2690	4170
3146834841	1240	2870	3380	4110
1131458314	450	920	2130	3600
2001764236	1290	2020	2700	3910
191329672	600	1270	2820	3960
682589443	600	1160	2830	4200
3193172659	1490	2890	3420	4050
146578520	1050	1380	1740	4490
932666997	510	1010	1550	2090
509349621	500	1010	1490	1960
4238801213	1280	1900	2620	4100
2037439774	1210	1800	2240	3890
1752699137	1220	1800	2490	4040
2757175943	3490	4030	4480	4960
3998928264	500	1030	2180	3990
2919329264	480	910	1460	2140
2783600845	1540	3370	3860	4330
3994574495	960	1450	1850	3920
1375064758	500	1230	2800	3780
4152466951	510	790	2170	4380
1167235507	3540	4060	4510	5000
1753070611	610	1060	2940	4290
2550099130	460	940	2630	4050
1490547752	1160	1720	2160	4010
1466578631	550	1100	2580	4140
3491701237	1110	2470	4290	4890
2847189846	480	1130	2460	4150
3749446799	440	1000	3530	4500
735069532	610	1210	2200	2790
1626587611	1740	3050	3590	4210
68551999	590	1280	2520	3530
2223828649	1660	2860	3380	3740
4105201769	520	980	1490	1960
3157930097	420	790	2870	4480
189709885	1420	2430	4350	4900
1803245909	1580	2160	2710	3990
214149351	1250	2520	3490	4140
4217804283	1540	2850	3340	3810
1796176457	940	1250	1590	4120
1055783420	2570	4770	5150	5280
3688019701	1160	2450	2970	3350
885905749	1160	2570	3090	4010
2962108129	650	1280	2720	3930
2764200831	3980	4310	4670	4990
1653524338	1580	1940	2130	2280
2595130513	1390	3010	4290	4810
3739542573	540	990	3200	4190
2118811186	380	760	1570	2050
782888308	1200	1770	2200	3990
3924459234	390	780	1200	1620
732851856	2670	3250	4440	4970
1039028641	530	980	2280	4250
932906039	1010	2880	4170	4710
5884705	670	1020	2520	3870
3109810896	430	970	2600	3700
3489716681	500	1080	2190	3330
2365792905	1380	2050	2580	3830
1062197191	1080	1970	4270	4830
1907891669	610	1140	2580	3650
3993136974	1240	2610	4120	4930
1683982465	1550	3090	4450	4880
2994180991	1530	2660	4180	4880
3524177531	1650	2150	2720	4160
331571325	560	1160	3000	4170
4100080074	3340	3870	4350	4910
261706812	1390	2740	3210	3690
1996406921	1380	2110	2680	3920
3547703379	650	1230	2470	3850
1039469535	480	830	1640	3360
2496489609	420	1020	2460	4130
3786793572	1790	2110	2390	3640
1317588938	1220	2980	3420	3970
2887707971	1770	2180	2690	4020
4149429638	1540	2730	3270	3800
2392861266	1380	2950	3200	3410
3603015071	550	1110	2420	3780
3154484492	530	890	1880	4130
1282159879	1260	3050	4290	4710
2192771565	590	1040	2390	4070
2317325517	1550	2170	2620	3720
2313175901	340	820	1980	4210
2417902801	1200	1890	2470	3570
791300453	400	860	1840	3960
2618139428	570	980	2630	4040
2590297747	660	1450	2950	4160
3564474809	1030	3410	4570	4990
3723647877	800	1270	2770	3940
1298732263	1310	1950	2340	3980
2476104809	590	1380	2760	4280
3041732410	520	980	2650	3850
1292741015	1130	2020	2400	3720
2075446947	660	870	970	1070
497545794	1240	2980	4080	4800
3666505647	1450	1980	2480	3810
4001799206	1210	1720	2150	3530
1589151483	650	1090	2520	4060
2406384722	420	710	2430	4030
2146108897	630	1260	1780	2380
620539225	2990	3630	4170	4790
3633404030	470	1030	2120	3940
3398969412	550	1010	2720	3910
2989694094	1190	1660	2170	3790
58042969	1530	3380	3780	4190
2610895883	1220	2750	4240	4850
3325086986	400	1040	2260	4010
3064838371	1720	2150	2550	4020
3580588890	540	1180	2980	4290
694117159	1250	2740	3130	3720
212043402	540	940	2360	3120
58211080	1530	2020	2610	3730
3984896489	1120	2370	4170	4780
883717399	1440	1990	2520	3420
278006558	1310	3090	3600	4140
2608401498	500	920	2200	3250
927582311	1410	2030	2590	3950
3309453847	1530	2130	2570	4030
1874324111	380	780	2310	4110
2338749760	450	990	2400	4140
1003132776	590	1140	1700	2150
2273047547	1040	3030	3600	4120
2038958988	620	1350	2450	3700
2916520392	390	740	1140	1580
1058506388	480	900	1430	2070
1292696474	1260	1930	2570	3340
4149443655	680	1460	2930	4220
378714246	870	2180	4290	4880
885594137	1430	2870	3300	3860
910483187	1340	2830	4530	4880
1509960178	3060	3690	4180	4900
3063551557	430	930	2080	4060
1475049549	1500	3120	3650	4100
3906741815	500	840	2210	3830
3043448104	640	1160	2670	3590
838171774	490	970	2360	3720
516379537	550	1210	2550	4000
34516584	1400	2090	2490	4080
2859856002	430	1150	1620	2300
3019778947	1480	2860	4220	4840
1164372853	310	500	840	1140
2652183336	1280	1650	2020	3970
3114595488	1160	2430	4320	4870
1314197481	1840	2770	3760	4660
74707270	560	1030	1550	1980
1790055622	470	1050	1590	2040
1585277404	770	1340	2470	3710
971799254	1260	1920	2530	4270
1732057911	780	1310	2510	3820
4069151140	600	1160	2300	3950
24407688	1220	1870	2460	3860
2539137476	3630	4100	4500	4960
1311461847	1380	3010	3510	4240
3732529273	1310	2530	3920	4840
3264535290	600	1040	2680	4220
4224744971	480	1100	1650	2160
2161527993	1360	2840	3410	3980
1683634853	1220	1790	2430	4010
1793774139	1280	2980	3490	4010
81644709	500	1030	3240	4240
3272989748	1480	2680	3810	4690
3144723276	1260	1840	2530	3900
2835269567	1280	1820	2360	4080
820390265	1700	3130	3570	3980
3004231609	1960	2680	4280	4840
3295884842	1390	2400	4170	4730
4016432509	960	2040	4520	5000
3679872414	1700	2200	2600	4010
392647060	1220	2840	3380	3880
1655408144	1100	2010	2650	4140
3205149818	1230	1920	2440	3950
2935316115	1400	2870	3420	3870
2247573463	710	1170	2640	3870
1189417984	1360	3650	3950	4320
2115674416	530	960	2970	4010
86091462	1270	2860	4530	4960
1692597873	1370	1960	2600	3930
2368068499	480	970	2560	3950
613252511	1010	1340	1910	4010
2184378778	590	1260	2900	3930
3649620702	560	1050	2810	3830
787465696	490	1690	2150	2630
3693952834	1560	3510	3940	4350
665994127	1240	2400	4100	4780
3560965997	640	1230	2740	3630
3346772591	510	890	2550	4130
1898165714	640	1150	2480	3830
1244166825	1740	2560	3190	3800
2362768792	480	1020	2280	3980
1177226373	1470	1910	2310	3900
2887558840	470	1000	2960	4140
902345724	1430	2800	3430	4220
3759497671	1400	2930	4240	4780
3915847495	1260	2410	3860	4810
1111707134	1960	2960	3510	3940
573189121	1370	2170	2720	4000
3051516683	1100	1550	1920	3260
2981485519	590	1390	1860	2320
4128054653	1480	3310	4520	4960
2429970674	470	950	2170	4090
2488105393	1150	2070	3940	4590
701219466	1330	1910	2520	3740
2809544021	1590	2860	3540	4090
1885482813	2290	3110	3630	4020
4032299349	1520	2620	3200	3880
140372255	430	1040	1990	3820
3721096441	690	1310	2910	3750
562501564	1650	3040	3710	4240
347071583	710	1530	2570	3580
363714117	700	1310	2990	4110
3676594590	1160	1550	1950	3830
199453780	710	1360	3000	4080
422665295	380	780	1950	3480
302930519	1830	3190	3740	4290
1158105574	720	1300	2810	3850
516360813	610	1350	2890	3970
3436878763	3100	3760	4460	4910
1387317170	510	1100	2260	4100
2011671500	430	830	2170	4130
2014437653	1290	1760	2240	4040
2363830190	1440	1860	2310	3410
3455159901	1390	2200	2570	4240
4181738284	580	1050	2830	3780
1324802888	510	1120	2740	3910
548229155	520	1350	3220	4470
2592378594	550	1040	2860	4300
1561363080	590	980	2600	4280
2210210416	930	1620	2150	3740
1447256081	380	850	1780	4240
1431487086	610	1040	2180	3700
954982723	430	890	1980	3910
1803666046	1700	3460	3770	4090
1985242804	1440	1980	2560	3830
993167448	510	1150	2850	4240
2156829834	1320	1930	2400	3590
1744982467	440	720	1610	3810
1137279591	1370	2970	4560	5010
122990238	1160	2630	4390	4940
826488986	1070	2600	4170	4780
4294639599	1860	3240	4120	4900
2956984387	3080	4280	5010	5180
3147587998	910	1480	1940	3940
2325193948	450	1120	3090	4390
746969810	1330	3300	3730	4440
1351352566	1260	2320	4030	4800
3718328041	600	1220	2640	3850
3411375340	370	830	1990	4370
1024578438	540	810	1020	2560
3408279007	660	1330	2720	4090
1641388414	450	1280	2820	4250
1344859339	1390	2270	4470	5030
2745896456	670	1280	2790	4100
2072041894	1320	2640	4100	4800
3636130225	600	1280	1880	2620
1536482838	520	960	2490	3720
3346234410	1350	3180	3700	4270
131268041	1420	1780	2310	4180
2511146244	1540	3160	3570	4260
611620583	1190	1620	2140	4050
2296643299	3460	4110	4560	5020
685561011	1440	2920	3380	3880
1422967748	960	3060	4220	4860
97839400	1560	2610	3960	4550
4094309757	450	800	2410	4390
1825458256	640	1160	2540	4160
1494106799	550	1060	3500	4510
1146439818	520	980	2770	4200
2768996687	470	1270	1750	2350
1002376827	1510	2700	4110	4780
367217526	570	1070	2860	4100
706807221	1670	2800	4230	4880
2973099041	570	950	1390	1890
2298773338	1210	2290	2770	3310
3183032101	590	1200	2360	4050
1522375734	340	620	940	1360
3664258181	430	730	2110	3650
3652859622	1130	2280	4140	4730
3421803985	550	950	1340	1720
3765453871	1010	1340	1690	3680
2631222486	1820	3590	4000	4580
3934136303	1350	2860	3280	4010
2330471711	1480	3130	3620	4160
890780352	570	1200	2770	3630
278073700	600	1260	2830	3980
3804168091	1300	3150	4250	4770
358972261	1310	1890	2450	3810
819433785	630	1150	2490	3780
3483947734	500	1090	2210	3600
2922587988	1190	2400	4140	4770
1117748188	720	1600	2690	3830
3437356830	880	1600	2210	3790
2297638809	1010	1530	2020	3640
2908538726	500	1120	2510	3890
737574161	800	1340	2760	3990
2720399565	940	3420	3860	4230
4136301268	1330	2690	3160	3510
1603482612	500	1100	3010	4180
2176924202	460	850	1980	4040
428468440	1230	2470	4210	4760
2447370035	1170	1890	2570	3880
2784711853	1780	3500	3930	4480
1460860752	1540	1990	2450	3720
3693265246	560	1060	1670	2220
902198702	660	1270	2840	4000
3966721087	1830	3370	3930	4380
1483312560	1750	3160	3650	4100
1753524213	1470	2930	3320	4120
146603825	1340	2860	3360	3820
3686412896	540	1160	2950	3910
3280380109	1370	1890	2530	4090
759641282	1440	2520	3200	3830
2482542198	750	1220	2740	3760
503563315	540	1050	2620	3650
4111792374	600	1180	2710	3900
2322393532	1440	2860	4300	4880
