Pile ID	Distribution Type	X-Position	Y-Position	Pickup Time	Drop Off Time	Ant ID
1	1	-6.46932	3.98461	4942	5062.81	-1
1	1	-6.31932	3.98461	1127	1198.31	-1
1	1	-6.16932	3.98461	492	615.969	-1
1	1	-6.01932	3.98461	531	623.969	-1
1	1	-5.86932	3.98461	-1	-1	-1
1	1	-5.71932	3.98461	-1	-1	-1
1	1	-5.56932	3.98461	-1	-1	-1
1	1	-5.41932	3.98461	-1	-1	-1
1	1	-5.26932	3.98461	-1	-1	-1
1	1	-5.11932	3.98461	-1	-1	-1
1	1	-4.96932	3.98461	-1	-1	-1
1	1	-4.81932	3.98461	-1	-1	-1
1	1	-4.66932	3.98461	-1	-1	-1
1	1	-4.51932	3.98461	-1	-1	-1
1	1	-4.36932	3.98461	-1	-1	-1
1	1	-4.21932	3.98461	-1	-1	-1
1	1	-6.46932	4.13461	5122	5181.56	-1
1	1	-6.31932	4.13461	977	1042	-1
1	1	-6.16932	4.13461	682	738.281	-1
1	1	-6.01932	4.13461	798	855.406	-1
1	1	-5.86932	4.13461	-1	-1	-1
1	1	-5.71932	4.13461	-1	-1	-1
1	1	-5.56932	4.13461	-1	-1	-1
1	1	-5.41932	4.13461	-1	-1	-1
1	1	-5.26932	4.13461	-1	-1	-1
1	1	-5.11932	4.13461	-1	-1	-1
1	1	-4.96932	4.13461	-1	-1	-1
1	1	-4.81932	4.13461	-1	-1	-1
1	1	-4.66932	4.13461	-1	-1	-1
1	1	-4.51932	4.13461	-1	-1	-1
1	1	-4.36932	4.13461	-1	-1	-1
1	1	-4.21932	4.13461	-1	-1	-1
1	1	-6.46932	4.28461	-1	-1	-1
1	1	-6.31932	4.28461	-1	-1	-1
1	1	-6.16932	4.28461	929	1009.16	-1
1	1	-6.01932	4.28461	-1	-1	-1
1	1	-5.86932	4.28461	-1	-1	-1
1	1	-5.71932	4.28461	-1	-1	-1
1	1	-5.56932	4.28461	-1	-1	-1
1	1	-5.41932	4.28461	-1	-1	-1
1	1	-5.26932	4.28461	-1	-1	-1
1	1	-5.11932	4.28461	-1	-1	-1
1	1	-4.96932	4.28461	-1	-1	-1
1	1	-4.81932	4.28461	-1	-1	-1
1	1	-4.66932	4.28461	-1	-1	-1
1	1	-4.51932	4.28461	-1	-1	-1
1	1	-4.36932	4.28461	-1	-1	-1
1	1	-4.21932	4.28461	-1	-1	-1
1	1	-6.46932	4.43461	-1	-1	-1
1	1	-6.31932	4.43461	-1	-1	-1
1	1	-6.16932	4.43461	-1	-1	-1
1	1	-6.01932	4.43461	-1	-1	-1
1	1	-5.86932	4.43461	-1	-1	-1
1	1	-5.71932	4.43461	-1	-1	-1
1	1	-5.56932	4.43461	-1	-1	-1
1	1	-5.41932	4.43461	-1	-1	-1
1	1	-5.26932	4.43461	-1	-1	-1
1	1	-5.11932	4.43461	-1	-1	-1
1	1	-4.96932	4.43461	-1	-1	-1
1	1	-4.81932	4.43461	-1	-1	-1
1	1	-4.66932	4.43461	-1	-1	-1
1	1	-4.51932	4.43461	-1	-1	-1
1	1	-4.36932	4.43461	-1	-1	-1
1	1	-4.21932	4.43461	-1	-1	-1
1	1	-6.46932	4.58461	-1	-1	-1
1	1	-6.31932	4.58461	-1	-1	-1
1	1	-6.16932	4.58461	-1	-1	-1
1	1	-6.01932	4.58461	-1	-1	-1
1	1	-5.86932	4.58461	-1	-1	-1
1	1	-5.71932	4.58461	-1	-1	-1
1	1	-5.56932	4.58461	-1	-1	-1
1	1	-5.41932	4.58461	-1	-1	-1
1	1	-5.26932	4.58461	-1	-1	-1
1	1	-5.11932	4.58461	-1	-1	-1
1	1	-4.96932	4.58461	-1	-1	-1
1	1	-4.81932	4.58461	-1	-1	-1
1	1	-4.66932	4.58461	-1	-1	-1
1	1	-4.51932	4.58461	-1	-1	-1
1	1	-4.36932	4.58461	-1	-1	-1
1	1	-4.21932	4.58461	-1	-1	-1
1	1	-6.46932	4.73461	-1	-1	-1
1	1	-6.31932	4.73461	-1	-1	-1
1	1	-6.16932	4.73461	-1	-1	-1
1	1	-6.01932	4.73461	-1	-1	-1
1	1	-5.86932	4.73461	-1	-1	-1
1	1	-5.71932	4.73461	-1	-1	-1
1	1	-5.56932	4.73461	-1	-1	-1
1	1	-5.41932	4.73461	-1	-1	-1
1	1	-5.26932	4.73461	-1	-1	-1
1	1	-5.11932	4.73461	-1	-1	-1
1	1	-4.96932	4.73461	-1	-1	-1
1	1	-4.81932	4.73461	-1	-1	-1
1	1	-4.66932	4.73461	-1	-1	-1
1	1	-4.51932	4.73461	-1	-1	-1
1	1	-4.36932	4.73461	-1	-1	-1
1	1	-4.21932	4.73461	768	817.125	-1
1	1	-6.46932	4.88461	-1	-1	-1
1	1	-6.31932	4.88461	-1	-1	-1
1	1	-6.16932	4.88461	-1	-1	-1
1	1	-6.01932	4.88461	-1	-1	-1
1	1	-5.86932	4.88461	-1	-1	-1
1	1	-5.71932	4.88461	-1	-1	-1
1	1	-5.56932	4.88461	-1	-1	-1
1	1	-5.41932	4.88461	-1	-1	-1
1	1	-5.26932	4.88461	-1	-1	-1
1	1	-5.11932	4.88461	-1	-1	-1
1	1	-4.96932	4.88461	-1	-1	-1
1	1	-4.81932	4.88461	-1	-1	-1
1	1	-4.66932	4.88461	-1	-1	-1
1	1	-4.51932	4.88461	-1	-1	-1
1	1	-4.36932	4.88461	-1	-1	-1
1	1	-4.21932	4.88461	536	676.125	-1
1	1	-6.46932	5.03461	-1	-1	-1
1	1	-6.31932	5.03461	-1	-1	-1
1	1	-6.16932	5.03461	-1	-1	-1
1	1	-6.01932	5.03461	4492	4556.5	-1
1	1	-5.86932	5.03461	-1	-1	-1
1	1	-5.71932	5.03461	3838	3897.44	-1
1	1	-5.56932	5.03461	3961	4028.47	-1
1	1	-5.41932	5.03461	-1	-1	-1
1	1	-5.26932	5.03461	-1	-1	-1
1	1	-5.11932	5.03461	-1	-1	-1
1	1	-4.96932	5.03461	-1	-1	-1
1	1	-4.81932	5.03461	-1	-1	-1
1	1	-4.66932	5.03461	-1	-1	-1
1	1	-4.51932	5.03461	-1	-1	-1
1	1	-4.36932	5.03461	-1	-1	-1
1	1	-4.21932	5.03461	5117	5252.69	-1
1	1	-6.46932	5.18461	-1	-1	-1
1	1	-6.31932	5.18461	-1	-1	-1
1	1	-6.16932	5.18461	-1	-1	-1
1	1	-6.01932	5.18461	4312	4381.25	-1
1	1	-5.86932	5.18461	4194	4256.16	-1
1	1	-5.71932	5.18461	3770	3865.28	-1
1	1	-5.56932	5.18461	3674	3732.28	-1
1	1	-5.41932	5.18461	-1	-1	-1
1	1	-5.26932	5.18461	-1	-1	-1
1	1	-5.11932	5.18461	-1	-1	-1
1	1	-4.96932	5.18461	-1	-1	-1
1	1	-4.81932	5.18461	-1	-1	-1
1	1	-4.66932	5.18461	-1	-1	-1
1	1	-4.51932	5.18461	-1	-1	-1
1	1	-4.36932	5.18461	-1	-1	-1
1	1	-4.21932	5.18461	5308	5372.25	-1
1	1	-6.46932	5.33461	-1	-1	-1
1	1	-6.31932	5.33461	-1	-1	-1
1	1	-6.16932	5.33461	-1	-1	-1
1	1	-6.01932	5.33461	4027	4118.62	-1
1	1	-5.86932	5.33461	3888	3964.38	-1
1	1	-5.71932	5.33461	3442	3583.53	-1
1	1	-5.56932	5.33461	3638	3702.44	-1
1	1	-5.41932	5.33461	3846	3913.09	-1
1	1	-5.26932	5.33461	-1	-1	-1
1	1	-5.11932	5.33461	-1	-1	-1
1	1	-4.96932	5.33461	-1	-1	-1
1	1	-4.81932	5.33461	-1	-1	-1
1	1	-4.66932	5.33461	-1	-1	-1
1	1	-4.51932	5.33461	-1	-1	-1
1	1	-4.36932	5.33461	-1	-1	-1
1	1	-4.21932	5.33461	-1	-1	-1
1	1	-6.46932	5.48461	-1	-1	-1
1	1	-6.31932	5.48461	-1	-1	-1
1	1	-6.16932	5.48461	-1	-1	-1
1	1	-6.01932	5.48461	4346	4411.31	-1
1	1	-5.86932	5.48461	3808	3917.97	-1
1	1	-5.71932	5.48461	3655	3718.38	-1
1	1	-5.56932	5.48461	3833	3907.59	-1
1	1	-5.41932	5.48461	-1	-1	-1
1	1	-5.26932	5.48461	-1	-1	-1
1	1	-5.11932	5.48461	-1	-1	-1
1	1	-4.96932	5.48461	-1	-1	-1
1	1	-4.81932	5.48461	-1	-1	-1
1	1	-4.66932	5.48461	-1	-1	-1
1	1	-4.51932	5.48461	-1	-1	-1
1	1	-4.36932	5.48461	-1	-1	-1
1	1	-4.21932	5.48461	-1	-1	-1
1	1	-6.46932	5.63461	-1	-1	-1
1	1	-6.31932	5.63461	-1	-1	-1
1	1	-6.16932	5.63461	-1	-1	-1
1	1	-6.01932	5.63461	4494	4601.91	-1
1	1	-5.86932	5.63461	4058	4125.81	-1
1	1	-5.71932	5.63461	3858	3944.84	-1
1	1	-5.56932	5.63461	4013	4085.75	-1
1	1	-5.41932	5.63461	-1	-1	-1
1	1	-5.26932	5.63461	-1	-1	-1
1	1	-5.11932	5.63461	-1	-1	-1
1	1	-4.96932	5.63461	-1	-1	-1
1	1	-4.81932	5.63461	-1	-1	-1
1	1	-4.66932	5.63461	-1	-1	-1
1	1	-4.51932	5.63461	-1	-1	-1
1	1	-4.36932	5.63461	-1	-1	-1
1	1	-4.21932	5.63461	-1	-1	-1
1	1	-6.46932	5.78461	-1	-1	-1
1	1	-6.31932	5.78461	-1	-1	-1
1	1	-6.16932	5.78461	-1	-1	-1
1	1	-6.01932	5.78461	-1	-1	-1
1	1	-5.86932	5.78461	-1	-1	-1
1	1	-5.71932	5.78461	4295	4369	-1
1	1	-5.56932	5.78461	-1	-1	-1
1	1	-5.41932	5.78461	-1	-1	-1
1	1	-5.26932	5.78461	-1	-1	-1
1	1	-5.11932	5.78461	-1	-1	-1
1	1	-4.96932	5.78461	-1	-1	-1
1	1	-4.81932	5.78461	-1	-1	-1
1	1	-4.66932	5.78461	-1	-1	-1
1	1	-4.51932	5.78461	-1	-1	-1
1	1	-4.36932	5.78461	-1	-1	-1
1	1	-4.21932	5.78461	-1	-1	-1
1	1	-6.46932	5.93461	-1	-1	-1
1	1	-6.31932	5.93461	-1	-1	-1
1	1	-6.16932	5.93461	-1	-1	-1
1	1	-6.01932	5.93461	-1	-1	-1
1	1	-5.86932	5.93461	-1	-1	-1
1	1	-5.71932	5.93461	-1	-1	-1
1	1	-5.56932	5.93461	-1	-1	-1
1	1	-5.41932	5.93461	-1	-1	-1
1	1	-5.26932	5.93461	-1	-1	-1
1	1	-5.11932	5.93461	-1	-1	-1
1	1	-4.96932	5.93461	-1	-1	-1
1	1	-4.81932	5.93461	-1	-1	-1
1	1	-4.66932	5.93461	-1	-1	-1
1	1	-4.51932	5.93461	-1	-1	-1
1	1	-4.36932	5.93461	-1	-1	-1
1	1	-4.21932	5.93461	-1	-1	-1
1	1	-6.46932	6.08461	-1	-1	-1
1	1	-6.31932	6.08461	-1	-1	-1
1	1	-6.16932	6.08461	-1	-1	-1
1	1	-6.01932	6.08461	-1	-1	-1
1	1	-5.86932	6.08461	-1	-1	-1
1	1	-5.71932	6.08461	-1	-1	-1
1	1	-5.56932	6.08461	-1	-1	-1
1	1	-5.41932	6.08461	-1	-1	-1
1	1	-5.26932	6.08461	-1	-1	-1
1	1	-5.11932	6.08461	-1	-1	-1
1	1	-4.96932	6.08461	-1	-1	-1
1	1	-4.81932	6.08461	-1	-1	-1
1	1	-4.66932	6.08461	-1	-1	-1
1	1	-4.51932	6.08461	-1	-1	-1
1	1	-4.36932	6.08461	-1	-1	-1
1	1	-4.21932	6.08461	-1	-1	-1
1	1	-6.46932	6.23461	-1	-1	-1
1	1	-6.31932	6.23461	-1	-1	-1
1	1	-6.16932	6.23461	-1	-1	-1
1	1	-6.01932	6.23461	-1	-1	-1
1	1	-5.86932	6.23461	-1	-1	-1
1	1	-5.71932	6.23461	-1	-1	-1
1	1	-5.56932	6.23461	-1	-1	-1
1	1	-5.41932	6.23461	-1	-1	-1
1	1	-5.26932	6.23461	-1	-1	-1
1	1	-5.11932	6.23461	-1	-1	-1
1	1	-4.96932	6.23461	-1	-1	-1
1	1	-4.81932	6.23461	-1	-1	-1
1	1	-4.66932	6.23461	-1	-1	-1
1	1	-4.51932	6.23461	-1	-1	-1
1	1	-4.36932	6.23461	-1	-1	-1
1	1	-4.21932	6.23461	-1	-1	-1
2	4	8.49486	4.70555	2889	2974.22	-1
2	4	8.64486	4.70555	-1	-1	-1
2	4	8.79486	4.70555	-1	-1	-1
2	4	8.94486	4.70555	-1	-1	-1
2	4	9.09486	4.70555	-1	-1	-1
2	4	9.24486	4.70555	-1	-1	-1
2	4	9.39486	4.70555	-1	-1	-1
2	4	9.54486	4.70555	5355	-1	-1
2	4	8.49486	4.85555	-1	-1	-1
2	4	8.64486	4.85555	-1	-1	-1
2	4	8.79486	4.85555	-1	-1	-1
2	4	8.94486	4.85555	-1	-1	-1
2	4	9.09486	4.85555	-1	-1	-1
2	4	9.24486	4.85555	-1	-1	-1
2	4	9.39486	4.85555	-1	-1	-1
2	4	9.54486	4.85555	-1	-1	-1
2	4	8.49486	5.00555	-1	-1	-1
