Pile ID	Distribution Type	X-Position	Y-Position	Pickup Time	Drop Off Time	Ant ID
1	1	3.52293	-5.00658	2777	2909.41	-1
1	1	3.67293	-5.00658	-1	-1	-1
1	1	3.82293	-5.00658	4897	4958.78	-1
1	1	3.97293	-5.00658	4459	4519.59	-1
1	1	4.12293	-5.00658	4604	4680.12	-1
1	1	4.27293	-5.00658	4757	4833.06	-1
1	1	4.42293	-5.00658	5335	5391.03	-1
1	1	4.57293	-5.00658	5299	5376.22	-1
1	1	4.72293	-5.00658	5309	-1	-1
1	1	4.87293	-5.00658	-1	-1	-1
1	1	5.02293	-5.00658	-1	-1	-1
1	1	5.17293	-5.00658	-1	-1	-1
1	1	5.32293	-5.00658	-1	-1	-1
1	1	5.47293	-5.00658	-1	-1	-1
1	1	5.62293	-5.00658	-1	-1	-1
1	1	5.77293	-5.00658	-1	-1	-1
1	1	3.52293	-4.85658	3761	3816.91	-1
1	1	3.67293	-4.85658	3685	3744.94	-1
1	1	3.82293	-4.85658	3810	3863.5	-1
1	1	3.97293	-4.85658	4265	4310.78	-1
1	1	4.12293	-4.85658	4371	4428.78	-1
1	1	4.27293	-4.85658	4935	4994.62	-1
1	1	4.42293	-4.85658	5056	5150	-1
1	1	4.57293	-4.85658	5093	5174.22	-1
1	1	4.72293	-4.85658	5244	5316.12	-1
1	1	4.87293	-4.85658	5390	-1	-1
1	1	5.02293	-4.85658	-1	-1	-1
1	1	5.17293	-4.85658	-1	-1	-1
1	1	5.32293	-4.85658	-1	-1	-1
1	1	5.47293	-4.85658	-1	-1	-1
1	1	5.62293	-4.85658	-1	-1	-1
1	1	5.77293	-4.85658	-1	-1	-1
1	1	3.52293	-4.70658	3578	3626.06	-1
1	1	3.67293	-4.70658	3469	3514.81	-1
1	1	3.82293	-4.70658	3713	3780	-1
1	1	3.97293	-4.70658	3967	4038	-1
1	1	4.12293	-4.70658	4492	4545.94	-1
1	1	4.27293	-4.70658	4727	4791.69	-1
1	1	4.42293	-4.70658	4924	5004.62	-1
1	1	4.57293	-4.70658	5116	5182.91	-1
1	1	4.72293	-4.70658	5293	5363.38	-1
1	1	4.87293	-4.70658	-1	-1	-1
1	1	5.02293	-4.70658	-1	-1	-1
1	1	5.17293	-4.70658	-1	-1	-1
1	1	5.32293	-4.70658	-1	-1	-1
1	1	5.47293	-4.70658	-1	-1	-1
1	1	5.62293	-4.70658	-1	-1	-1
1	1	5.77293	-4.70658	-1	-1	-1
1	1	3.52293	-4.55658	3379	3426.94	-1
1	1	3.67293	-4.55658	3179	3320.81	-1
1	1	3.82293	-4.55658	3924	4014.44	-1
1	1	3.97293	-4.55658	4734	4791.78	-1
1	1	4.12293	-4.55658	4623	4670.41	-1
1	1	4.27293	-4.55658	4886	4947.16	-1
1	1	4.42293	-4.55658	5148	5208.22	-1
1	1	4.57293	-4.55658	-1	-1	-1
1	1	4.72293	-4.55658	-1	-1	-1
1	1	4.87293	-4.55658	-1	-1	-1
1	1	5.02293	-4.55658	-1	-1	-1
1	1	5.17293	-4.55658	-1	-1	-1
1	1	5.32293	-4.55658	1107	1158.56	-1
1	1	5.47293	-4.55658	-1	-1	-1
1	1	5.62293	-4.55658	-1	-1	-1
1	1	5.77293	-4.55658	-1	-1	-1
1	1	3.52293	-4.40658	2104	2148.31	-1
1	1	3.67293	-4.40658	1995	2054	-1
1	1	3.82293	-4.40658	3715	3765.19	-1
1	1	3.97293	-4.40658	4802	4860.44	-1
1	1	4.12293	-4.40658	-1	-1	-1
1	1	4.27293	-4.40658	-1	-1	-1
1	1	4.42293	-4.40658	-1	-1	-1
1	1	4.57293	-4.40658	-1	-1	-1
