RandomSeed	CP1	CP2	CP3	CP4
3202411410	790	1440	4220	4880
3172857319	3570	4260	4630	4950
853684729	2010	2330	3050	3560
3885534788	390	730	2030	4580
3997502582	2040	4390	4650	4890
1882825775	180	390	970	3520
2432261869	400	650	2930	4650
2622833482	1350	3110	4680	5010
1246644024	310	850	1290	3570
4049839035	530	800	4490	4920
1488740665	2730	3480	3910	4200
497441617	2260	2590	3480	4010
420204131	240	400	1010	3920
1337447744	660	1730	4360	4940
3574842670	600	760	870	3020
2454922389	600	1060	4500	4900
1492206712	430	630	800	3180
1205264910	520	630	780	3230
1198690960	670	1570	2820	3850
2764083082	480	850	2800	4020
3658457678	1860	4460	4660	4900
848727745	1050	2240	3290	4180
1498861531	450	1010	4240	4660
4053738649	1580	2160	3880	4620
1299324319	690	1980	3850	4400
3884934170	2770	4660	5060	5220
597531840	590	1390	2450	3120
3937799660	1100	1560	4120	4510
4124519012	630	2030	4630	5040
546957697	1280	2710	4560	4950
664878979	2010	4440	4680	4860
874139106	270	500	1020	2860
704549701	500	720	910	3030
1527276457	520	1310	3200	4350
2128617802	610	1040	3900	4650
805980819	1130	1940	2330	3950
1697736081	730	1130	3710	4960
2906684761	800	1290	4090	4740
3005449562	590	1710	3100	4610
137569783	3170	4390	5150	5270
1985888470	650	760	980	3000
2003587796	240	410	2030	4170
3518921323	1520	2600	3570	4770
372369988	430	630	810	2890
1988579239	270	430	1030	3260
831454103	760	1070	1340	3900
2582180546	490	830	4030	4570
4234581840	1220	3330	4820	5100
2097186333	1630	3280	4560	5020
2541581759	640	940	3140	4630
4139949842	470	1690	3590	4570
2867782780	1090	3400	4840	5080
415844644	2300	4290	4920	5160
796371878	850	1200	3440	4320
1244957332	3060	4630	4740	4890
1526022721	320	590	1200	1660
1491734269	1100	2620	4370	4880
1013432951	2460	4400	4630	4880
1426039719	300	430	580	2860
737521833	260	430	540	3730
3741671192	3670	4030	4780	5090
472019697	1620	2900	4270	4790
2354872562	330	540	1700	3660
2344649012	1130	3670	4730	5040
269068333	3530	4840	5120	5260
2286397876	690	2790	4140	4970
1093095411	490	750	970	3190
4249901595	870	1430	3660	4430
3584826988	420	590	750	3010
1127060016	980	1560	4260	4820
3077709276	980	3040	4610	4960
1340516499	1310	2840	4190	4770
275842173	190	390	820	2670
2762401364	670	1090	3050	4230
3511462177	1040	3240	3810	4600
3360738069	1170	3710	4720	5040
3994215624	460	670	860	3590
1831428319	340	490	2230	4460
1645832677	670	1190	3520	4530
1132067311	970	2010	4270	4970
2604211993	730	1650	4320	4860
3983837013	280	600	1020	2270
2266120810	730	1470	2200	3620
1833059540	600	1630	4460	4930
2782219942	870	1400	3970	4650
1172588399	600	1480	3000	4020
347599172	1690	3910	4250	4640
1367613852	350	610	1870	4450
879655226	1630	2900	3640	4730
3492520312	1240	2200	2550	3660
4284747964	2200	3450	3680	3990
3135295601	530	850	1190	2420
1046793366	670	810	950	3470
1104023218	190	310	800	3160
2003278871	370	740	1640	4080
2054341634	2050	3020	4480	5020
3143667147	1120	1320	2030	2480
3433229355	400	670	1980	3880
2309747477	2050	3600	4710	5050
308863633	1680	3420	4630	4980
3558662137	1310	3080	4690	4980
1897783398	250	320	400	1760
585597846	280	610	3110	4460
3750355363	710	1590	4300	4710
3634880038	660	1180	3460	4120
1237715081	1010	1990	3150	4140
3727521711	2000	2330	3210	3930
1051435148	890	1960	3930	4880
2983355323	390	530	710	2900
1947878690	570	750	930	3300
2382271697	460	710	870	3070
568233136	310	660	1940	3730
1113483560	860	2160	4290	4560
507501643	600	1010	4450	4910
3680736834	540	1370	2340	3740
95150357	220	480	870	2930
3319207915	610	1450	2380	4310
1316302518	210	400	1250	3120
1195284021	390	820	3980	4630
2811871216	520	2410	4660	5090
4278572518	440	620	750	3060
1429202009	550	950	3040	4610
1376374315	3090	3580	4240	4580
1131458314	410	890	3990	4780
3146834841	1050	2270	3340	4520
191329672	300	630	2450	3650
2001764236	2840	4120	4270	4510
682589443	500	820	2690	4230
3193172659	1370	3390	5000	5200
932666997	600	1800	4100	4720
146578520	1250	3260	3890	4790
509349621	600	1280	3610	4420
4238801213	3090	4190	4930	5160
1752699137	1780	4220	4660	5180
2037439774	600	1980	3760	4200
2757175943	1120	1800	4260	4860
3998928264	420	620	1830	3630
3994574495	840	1310	2400	2930
2919329264	490	900	3870	4640
2783600845	2530	3000	3860	4300
1375064758	2950	4320	4940	5160
1167235507	1910	4110	4930	5130
4152466951	500	600	680	3310
1753070611	210	770	2040	3260
1490547752	1740	2080	2830	3740
2550099130	300	460	630	2320
1466578631	450	610	770	3510
3491701237	990	3430	4790	5090
2847189846	230	450	1950	3750
3749446799	450	2160	4440	4790
735069532	2890	3880	4380	4910
1626587611	660	1460	3260	3810
68551999	1230	2470	4500	4950
2223828649	1080	3370	4590	4990
4105201769	630	1360	3550	4410
189709885	1160	2250	3430	4810
3157930097	390	530	650	2340
1803245909	390	750	2720	4580
214149351	1240	2400	3110	3990
4217804283	1330	3190	4680	5040
3688019701	1090	2280	4250	4610
1796176457	1210	1560	2520	3210
885905749	2520	3650	4590	4980
2962108129	440	700	1410	2540
1055783420	1280	2530	3970	5080
1653524338	660	2120	4000	4710
3739542573	720	2040	2530	3300
2764200831	2150	4530	4680	4810
2595130513	2090	4540	4960	5210
782888308	1810	2030	2840	3290
2118811186	320	630	1810	3790
732851856	430	1000	2590	3960
3924459234	450	690	940	3410
932906039	840	1540	1930	4190
1039028641	610	1960	3420	3820
5884705	880	4350	4960	5180
2365792905	510	2540	4420	4860
3109810896	180	370	660	1990
1907891669	700	2570	4270	4650
1062197191	1310	3300	3800	4820
3489716681	480	1120	3950	4620
3993136974	1120	1450	2140	3150
1683982465	1940	4590	4710	4920
2994180991	150	260	1070	2580
3524177531	140	310	780	2120
4100080074	840	1630	4180	4810
331571325	1420	2090	3970	4600
261706812	2920	4020	4310	4690
1996406921	970	2260	4540	5190
1039469535	510	680	880	3440
3547703379	1950	4080	4980	5190
3786793572	450	910	2210	4060
2496489609	390	840	3620	4950
1317588938	1800	3090	4720	5050
2887707971	1110	1420	1960	2230
4149429638	400	1160	3160	4150
2392861266	3070	3880	4390	4910
3603015071	500	740	950	2640
3154484492	610	770	950	3250
1282159879	1850	2310	3200	4440
2192771565	570	740	910	3490
2417902801	2400	3630	4190	4730
2317325517	1170	2490	4430	4850
2313175901	160	310	720	3050
791300453	250	390	840	2770
2618139428	830	1040	1530	1880
2590297747	770	2690	4150	4780
3564474809	2070	4300	4900	5110
3723647877	2630	3160	3870	4750
1298732263	630	2200	3790	4520
2476104809	570	1890	2840	4410
3041732410	410	560	670	4250
1292741015	1330	2290	4180	4550
2075446947	590	730	870	3720
497545794	1640	1950	3800	4870
3666505647	810	2030	4790	5100
4001799206	1800	4110	4780	5090
1589151483	910	2420	3600	4940
2406384722	520	1450	2270	4550
2146108897	1110	1520	4210	4830
620539225	850	1270	3660	4770
58042969	2280	2720	3580	4060
3633404030	310	560	1850	3500
2989694094	1540	3210	4090	4700
3398969412	430	770	4350	4780
3325086986	240	370	930	3510
2610895883	450	1030	2700	4740
3064838371	200	480	920	3990
694117159	200	400	1170	4330
3580588890	530	1530	3050	3910
212043402	580	950	4160	4660
58211080	650	2490	4230	4880
278006558	1920	2450	3420	3710
883717399	2240	4460	4940	5170
2608401498	310	800	3780	4650
3309453847	550	940	3160	4080
3984896489	1100	2110	2740	4420
1874324111	300	450	580	3230
927582311	760	2040	4040	4770
1003132776	1840	3460	4080	4650
2338749760	180	330	800	3270
2038958988	730	1530	2060	4190
2916520392	530	710	950	3140
2273047547	1570	3610	3920	4230
1292696474	2550	3660	4260	4790
1058506388	520	1030	3730	4610
4149443655	670	1150	1420	4220
378714246	810	2900	4800	4990
910483187	1550	4680	4780	4900
885594137	1540	3010	4640	4950
3063551557	240	420	920	3370
1509960178	1380	3730	4930	5200
3906741815	500	790	3670	4570
1475049549	630	1930	3120	3360
3043448104	2690	4350	4580	4830
838171774	380	770	2770	4620
516379537	540	1180	2710	4040
2859856002	430	1510	4270	4830
34516584	330	660	1450	2300
1164372853	220	410	810	2940
3019778947	190	1060	4370	4900
2652183336	510	1470	2370	3070
1314197481	320	1080	1430	2000
74707270	830	1550	3750	4420
3114595488	3290	3680	4290	4480
1790055622	530	1300	3630	4660
1585277404	1450	2340	4270	4660
1732057911	1320	2350	2910	4400
971799254	1360	3520	4450	5030
4069151140	190	340	1060	3210
24407688	1790	4610	5010	5200
2539137476	1970	4450	4710	4950
3732529273	350	910	2780	3820
1311461847	2340	3160	4170	4820
3264535290	790	2500	4570	4980
2161527993	2060	3550	4840	5150
4224744971	520	1560	4130	4860
1683634853	1320	2930	4100	4930
1793774139	1730	3240	4780	5070
81644709	360	620	2270	3820
3272989748	680	1970	3160	4080
3144723276	1470	3970	4720	5090
2835269567	290	1770	2860	4190
3004231609	560	1060	1600	2640
820390265	960	1860	2720	3610
3295884842	580	1850	2840	4460
4016432509	950	2990	4940	5170
392647060	380	1600	3070	4370
3679872414	960	2480	4180	4750
1655408144	2530	2910	3530	3990
3205149818	2190	3520	4640	5110
2935316115	3450	4770	4920	5080
2247573463	1030	2530	4560	4980
1189417984	2380	3100	3750	3970
86091462	2400	3540	4670	4990
2115674416	640	2070	3340	4860
1692597873	200	370	1630	4030
613252511	890	1180	3390	4160
2368068499	490	1340	1990	2290
3649620702	480	630	760	2270
2184378778	580	2430	3570	4690
787465696	340	1170	2390	4040
3693952834	2350	2890	3650	4170
665994127	1090	2240	3780	4790
3560965997	780	2940	4400	4760
3346772591	610	2890	3400	4160
1244166825	1200	2430	4300	4810
1898165714	920	1940	4540	4920
1177226373	630	1930	3500	4730
2362768792	140	360	780	3010
2887558840	280	490	1810	3060
902345724	190	360	2550	4340
3759497671	790	2110	4330	4490
1111707134	560	1050	3420	4840
3915847495	1540	3140	4940	5220
3051516683	620	1430	3700	4520
573189121	1320	2720	4690	5070
4128054653	2690	3650	4640	5000
2981485519	2140	3490	4220	4830
2429970674	370	570	2030	3160
701219466	2410	3820	3970	4090
2809544021	580	950	1680	2950
2488105393	510	1600	2420	2830
1885482813	710	1090	1450	3880
4032299349	330	670	2030	4250
140372255	430	1530	2560	3240
3721096441	1240	2260	3400	4280
562501564	1000	2160	4240	4410
347071583	160	280	1670	4170
363714117	730	2120	3200	4000
3676594590	1400	2720	3230	4520
199453780	1750	3380	4070	4720
422665295	210	380	770	3720
1158105574	740	1270	4010	5100
302930519	1400	3760	4590	4910
3436878763	570	1230	2170	3140
516360813	260	580	2310	3680
1387317170	490	1120	3590	4810
2011671500	350	500	660	2800
2014437653	1580	2030	3560	4430
2363830190	1880	4220	4470	4710
4181738284	2000	3490	4730	5020
3455159901	1120	2430	2750	3860
1324802888	1040	1270	1900	2270
548229155	470	1180	2030	4500
2592378594	310	610	2450	4460
1561363080	770	1650	3090	4420
2210210416	790	1690	4260	4880
1447256081	190	380	870	3270
1431487086	720	1040	3780	4320
954982723	490	1110	1770	3200
1985242804	2040	4550	4960	5190
1803666046	940	1920	2370	3790
993167448	420	730	1160	2350
1137279591	2170	4710	5100	5240
2156829834	2250	4320	4860	5160
826488986	430	2840	4490	5050
1744982467	490	630	810	3070
122990238	550	1350	2620	3670
4294639599	1380	2430	3360	4930
3147587998	750	930	1610	3570
2956984387	1630	4980	5090	5170
2325193948	410	1540	3290	4900
3718328041	380	700	4640	5010
1351352566	420	1150	1460	3540
746969810	460	1910	3720	4800
3411375340	330	760	2990	4620
1024578438	470	720	880	3700
1641388414	230	380	1150	2560
3408279007	660	2310	3390	5060
1344859339	2010	3700	5030	5200
2745896456	1160	2160	2480	4100
2072041894	1660	3910	5000	5180
3636130225	2630	3720	4190	4780
3346234410	2020	2450	3450	4180
1536482838	630	2440	4400	4860
2511146244	350	680	1640	3500
131268041	900	1460	1690	3400
2296643299	2020	4630	4860	5060
611620583	890	1320	3330	4920
1422967748	1610	4030	4780	5130
685561011	1500	3200	4640	4900
97839400	1160	2550	3340	3850
4094309757	470	1380	2170	3530
1146439818	420	660	810	2150
1825458256	630	950	2550	3600
1494106799	500	910	2480	4460
2768996687	390	1690	4380	4890
1002376827	510	880	2620	4650
367217526	620	2010	2900	3880
706807221	480	830	1740	2820
2973099041	720	1190	3690	4490
3183032101	590	1340	2290	3730
2298773338	1040	1440	4210	4780
1522375734	380	570	740	2910
3664258181	430	580	690	2960
3421803985	840	1280	3500	4490
3652859622	1130	3150	3720	4600
3765453871	1200	2530	3340	4340
2631222486	2030	4390	4660	4830
3934136303	1660	2960	4620	5010
2330471711	1480	2090	2490	3750
890780352	2800	4540	4730	4930
278073700	340	510	630	2500
3804168091	1830	2360	3160	4190
819433785	740	1120	3920	4710
358972261	570	1450	3950	4500
3483947734	470	1100	4000	4780
3437356830	500	760	1730	3000
2922587988	1070	2010	2380	3570
1117748188	3370	4170	4680	4910
2297638809	620	1060	3150	4650
2908538726	170	300	630	3160
2720399565	530	1360	2010	3950
737574161	1900	2910	4910	5130
4136301268	1330	4450	4890	5140
428468440	520	2210	3400	4500
1603482612	420	520	660	2490
2784711853	920	2240	3960	4670
2176924202	390	650	770	2930
2447370035	1910	4150	5100	5230
902198702	540	880	4610	4840
1460860752	890	2190	4160	4710
3693265246	700	1700	4290	4850
1753524213	900	1780	3210	4010
1483312560	730	990	1270	3790
3966721087	660	1240	4360	4690
146603825	1970	3360	4560	4930
3280380109	1690	3140	3530	4250
3686412896	310	420	520	1790
759641282	860	1610	4360	4950
2482542198	940	4600	4780	4950
4111792374	730	2580	3080	3820
503563315	500	940	4470	4920
2322393532	240	480	2630	4530
