Pile ID	Distribution Type	X-Position	Y-Position	Pickup Time	Drop Off Time	Ant ID
1	1	-7.91035	0.923927	-1	-1	-1
1	1	-7.76035	0.923927	-1	-1	-1
1	1	-7.61035	0.923927	-1	-1	-1
1	1	-7.46035	0.923927	-1	-1	-1
1	1	-7.31035	0.923927	-1	-1	-1
1	1	-7.16035	0.923927	-1	-1	-1
1	1	-7.01035	0.923927	-1	-1	-1
1	1	-6.86035	0.923927	-1	-1	-1
1	1	-6.71035	0.923927	-1	-1	-1
1	1	-6.56035	0.923927	-1	-1	-1
1	1	-6.41035	0.923927	-1	-1	-1
1	1	-6.26035	0.923927	-1	-1	-1
1	1	-6.11035	0.923927	-1	-1	-1
1	1	-5.96035	0.923927	2232	2298.5	-1
1	1	-5.81035	0.923927	1828	1907.34	-1
1	1	-5.66035	0.923927	1652	1714.62	-1
1	1	-7.91035	1.07393	-1	-1	-1
1	1	-7.76035	1.07393	-1	-1	-1
1	1	-7.61035	1.07393	-1	-1	-1
1	1	-7.46035	1.07393	-1	-1	-1
1	1	-7.31035	1.07393	-1	-1	-1
1	1	-7.16035	1.07393	-1	-1	-1
1	1	-7.01035	1.07393	-1	-1	-1
1	1	-6.86035	1.07393	-1	-1	-1
1	1	-6.71035	1.07393	-1	-1	-1
1	1	-6.56035	1.07393	-1	-1	-1
1	1	-6.41035	1.07393	-1	-1	-1
1	1	-6.26035	1.07393	2265	2352.41	-1
1	1	-6.11035	1.07393	2060	2126.28	-1
1	1	-5.96035	1.07393	2022	2104.75	-1
1	1	-5.81035	1.07393	1620	1701.88	-1
1	1	-5.66035	1.07393	1455	1575.12	-1
1	1	-7.91035	1.22393	-1	-1	-1
1	1	-7.76035	1.22393	-1	-1	-1
1	1	-7.61035	1.22393	-1	-1	-1
1	1	-7.46035	1.22393	-1	-1	-1
1	1	-7.31035	1.22393	-1	-1	-1
1	1	-7.16035	1.22393	-1	-1	-1
1	1	-7.01035	1.22393	-1	-1	-1
1	1	-6.86035	1.22393	-1	-1	-1
1	1	-6.71035	1.22393	-1	-1	-1
1	1	-6.56035	1.22393	-1	-1	-1
1	1	-6.41035	1.22393	3176	3228.69	-1
1	1	-6.26035	1.22393	2422	2474.28	-1
1	1	-6.11035	1.22393	2097	2165.41	-1
1	1	-5.96035	1.22393	1888	1955.81	-1
1	1	-5.81035	1.22393	1798	1848.28	-1
1	1	-5.66035	1.22393	1696	1766.72	-1
1	1	-7.91035	1.37393	-1	-1	-1
1	1	-7.76035	1.37393	-1	-1	-1
1	1	-7.61035	1.37393	-1	-1	-1
1	1	-7.46035	1.37393	-1	-1	-1
1	1	-7.31035	1.37393	-1	-1	-1
1	1	-7.16035	1.37393	-1	-1	-1
1	1	-7.01035	1.37393	-1	-1	-1
1	1	-6.86035	1.37393	-1	-1	-1
1	1	-6.71035	1.37393	-1	-1	-1
1	1	-6.56035	1.37393	-1	-1	-1
1	1	-6.41035	1.37393	-1	-1	-1
1	1	-6.26035	1.37393	2622	2669.03	-1
1	1	-6.11035	1.37393	2191	2269.72	-1
1	1	-5.96035	1.37393	2138	2201.91	-1
1	1	-5.81035	1.37393	1952	2025.56	-1
1	1	-5.66035	1.37393	1836	1899.28	-1
1	1	-7.91035	1.52393	-1	-1	-1
1	1	-7.76035	1.52393	-1	-1	-1
1	1	-7.61035	1.52393	-1	-1	-1
1	1	-7.46035	1.52393	-1	-1	-1
1	1	-7.31035	1.52393	-1	-1	-1
1	1	-7.16035	1.52393	-1	-1	-1
1	1	-7.01035	1.52393	-1	-1	-1
1	1	-6.86035	1.52393	-1	-1	-1
1	1	-6.71035	1.52393	-1	-1	-1
1	1	-6.56035	1.52393	-1	-1	-1
1	1	-6.41035	1.52393	-1	-1	-1
1	1	-6.26035	1.52393	3389	3493.47	-1
1	1	-6.11035	1.52393	2369	2422.19	-1
1	1	-5.96035	1.52393	2352	2410.53	-1
1	1	-5.81035	1.52393	2196	2257.59	-1
1	1	-5.66035	1.52393	2014	2108.41	-1
1	1	-7.91035	1.67393	-1	-1	-1
1	1	-7.76035	1.67393	-1	-1	-1
1	1	-7.61035	1.67393	-1	-1	-1
1	1	-7.46035	1.67393	-1	-1	-1
1	1	-7.31035	1.67393	-1	-1	-1
1	1	-7.16035	1.67393	-1	-1	-1
1	1	-7.01035	1.67393	-1	-1	-1
1	1	-6.86035	1.67393	-1	-1	-1
1	1	-6.71035	1.67393	-1	-1	-1
1	1	-6.56035	1.67393	-1	-1	-1
1	1	-6.41035	1.67393	-1	-1	-1
1	1	-6.26035	1.67393	-1	-1	-1
1	1	-6.11035	1.67393	2980	3079.72	-1
1	1	-5.96035	1.67393	-1	-1	-1
1	1	-5.81035	1.67393	-1	-1	-1
1	1	-5.66035	1.67393	-1	-1	-1
1	1	-7.91035	1.82393	-1	-1	-1
1	1	-7.76035	1.82393	-1	-1	-1
1	1	-7.61035	1.82393	-1	-1	-1
1	1	-7.46035	1.82393	-1	-1	-1
1	1	-7.31035	1.82393	-1	-1	-1
1	1	-7.16035	1.82393	-1	-1	-1
1	1	-7.01035	1.82393	-1	-1	-1
1	1	-6.86035	1.82393	-1	-1	-1
1	1	-6.71035	1.82393	-1	-1	-1
1	1	-6.56035	1.82393	-1	-1	-1
1	1	-6.41035	1.82393	-1	-1	-1
1	1	-6.26035	1.82393	-1	-1	-1
1	1	-6.11035	1.82393	-1	-1	-1
1	1	-5.96035	1.82393	-1	-1	-1
1	1	-5.81035	1.82393	-1	-1	-1
1	1	-5.66035	1.82393	-1	-1	-1
1	1	-7.91035	1.97393	-1	-1	-1
1	1	-7.76035	1.97393	-1	-1	-1
1	1	-7.61035	1.97393	-1	-1	-1
1	1	-7.46035	1.97393	-1	-1	-1
1	1	-7.31035	1.97393	-1	-1	-1
1	1	-7.16035	1.97393	-1	-1	-1
1	1	-7.01035	1.97393	-1	-1	-1
1	1	-6.86035	1.97393	-1	-1	-1
1	1	-6.71035	1.97393	-1	-1	-1
1	1	-6.56035	1.97393	-1	-1	-1
1	1	-6.41035	1.97393	-1	-1	-1
1	1	-6.26035	1.97393	-1	-1	-1
1	1	-6.11035	1.97393	-1	-1	-1
1	1	-5.96035	1.97393	-1	-1	-1
1	1	-5.81035	1.97393	-1	-1	-1
1	1	-5.66035	1.97393	-1	-1	-1
1	1	-7.91035	2.12393	-1	-1	-1
1	1	-7.76035	2.12393	-1	-1	-1
1	1	-7.61035	2.12393	-1	-1	-1
1	1	-7.46035	2.12393	-1	-1	-1
1	1	-7.31035	2.12393	-1	-1	-1
1	1	-7.16035	2.12393	-1	-1	-1
1	1	-7.01035	2.12393	-1	-1	-1
1	1	-6.86035	2.12393	-1	-1	-1
1	1	-6.71035	2.12393	-1	-1	-1
1	1	-6.56035	2.12393	-1	-1	-1
1	1	-6.41035	2.12393	-1	-1	-1
1	1	-6.26035	2.12393	-1	-1	-1
1	1	-6.11035	2.12393	-1	-1	-1
1	1	-5.96035	2.12393	-1	-1	-1
1	1	-5.81035	2.12393	-1	-1	-1
1	1	-5.66035	2.12393	-1	-1	-1
1	1	-7.91035	2.27393	-1	-1	-1
1	1	-7.76035	2.27393	-1	-1	-1
1	1	-7.61035	2.27393	-1	-1	-1
1	1	-7.46035	2.27393	-1	-1	-1
1	1	-7.31035	2.27393	-1	-1	-1
1	1	-7.16035	2.27393	-1	-1	-1
1	1	-7.01035	2.27393	-1	-1	-1
1	1	-6.86035	2.27393	-1	-1	-1
1	1	-6.71035	2.27393	-1	-1	-1
1	1	-6.56035	2.27393	-1	-1	-1
1	1	-6.41035	2.27393	-1	-1	-1
1	1	-6.26035	2.27393	-1	-1	-1
1	1	-6.11035	2.27393	-1	-1	-1
1	1	-5.96035	2.27393	-1	-1	-1
1	1	-5.81035	2.27393	-1	-1	-1
1	1	-5.66035	2.27393	-1	-1	-1
1	1	-7.91035	2.42393	-1	-1	-1
1	1	-7.76035	2.42393	-1	-1	-1
1	1	-7.61035	2.42393	-1	-1	-1
1	1	-7.46035	2.42393	-1	-1	-1
1	1	-7.31035	2.42393	-1	-1	-1
1	1	-7.16035	2.42393	-1	-1	-1
1	1	-7.01035	2.42393	-1	-1	-1
1	1	-6.86035	2.42393	-1	-1	-1
1	1	-6.71035	2.42393	-1	-1	-1
1	1	-6.56035	2.42393	-1	-1	-1
1	1	-6.41035	2.42393	-1	-1	-1
1	1	-6.26035	2.42393	-1	-1	-1
1	1	-6.11035	2.42393	-1	-1	-1
1	1	-5.96035	2.42393	-1	-1	-1
1	1	-5.81035	2.42393	-1	-1	-1
1	1	-5.66035	2.42393	-1	-1	-1
1	1	-7.91035	2.57393	-1	-1	-1
1	1	-7.76035	2.57393	-1	-1	-1
1	1	-7.61035	2.57393	-1	-1	-1
1	1	-7.46035	2.57393	-1	-1	-1
1	1	-7.31035	2.57393	-1	-1	-1
