Pile ID	Distribution Type	X-Position	Y-Position	Pickup Time	Drop Off Time	Ant ID
1	1	5.18452	-8.27249	-1	-1	-1
1	1	5.33452	-8.27249	-1	-1	-1
1	1	5.48452	-8.27249	-1	-1	-1
1	1	5.63452	-8.27249	-1	-1	-1
1	1	5.78452	-8.27249	-1	-1	-1
1	1	5.93452	-8.27249	-1	-1	-1
1	1	6.08452	-8.27249	-1	-1	-1
1	1	6.23452	-8.27249	-1	-1	-1
1	1	6.38452	-8.27249	-1	-1	-1
1	1	6.53452	-8.27249	-1	-1	-1
1	1	6.68452	-8.27249	-1	-1	-1
1	1	6.83452	-8.27249	-1	-1	-1
1	1	6.98452	-8.27249	1876	1963.97	-1
1	1	7.13452	-8.27249	2043	2135.75	-1
1	1	7.28452	-8.27249	-1	-1	-1
1	1	7.43452	-8.27249	-1	-1	-1
1	1	5.18452	-8.12249	-1	-1	-1
1	1	5.33452	-8.12249	-1	-1	-1
1	1	5.48452	-8.12249	-1	-1	-1
1	1	5.63452	-8.12249	-1	-1	-1
1	1	5.78452	-8.12249	-1	-1	-1
1	1	5.93452	-8.12249	-1	-1	-1
1	1	6.08452	-8.12249	-1	-1	-1
1	1	6.23452	-8.12249	-1	-1	-1
1	1	6.38452	-8.12249	-1	-1	-1
1	1	6.53452	-8.12249	-1	-1	-1
1	1	6.68452	-8.12249	-1	-1	-1
1	1	6.83452	-8.12249	-1	-1	-1
1	1	6.98452	-8.12249	-1	-1	-1
1	1	7.13452	-8.12249	-1	-1	-1
1	1	7.28452	-8.12249	-1	-1	-1
1	1	7.43452	-8.12249	-1	-1	-1
1	1	5.18452	-7.97249	-1	-1	-1
1	1	5.33452	-7.97249	-1	-1	-1
1	1	5.48452	-7.97249	-1	-1	-1
1	1	5.63452	-7.97249	-1	-1	-1
1	1	5.78452	-7.97249	-1	-1	-1
1	1	5.93452	-7.97249	-1	-1	-1
1	1	6.08452	-7.97249	-1	-1	-1
