RandomSeed	CP1	CP2	CP3	CP4
146578520	360	720	1470	3710
3193172659	1430	4720	5070	5210
932666997	2470	4290	4800	5120
509349621	390	820	1340	2300
4238801213	1620	4590	5030	5190
1752699137	440	770	2200	5100
2037439774	2070	3550	3900	4600
2757175943	1620	2510	3090	4720
3998928264	740	1210	3150	4570
2919329264	1220	1890	4140	4690
3994574495	520	1200	3260	4380
2783600845	2760	4700	5060	5230
1375064758	650	2200	4660	5020
4152466951	1360	3740	4240	5050
1167235507	520	1040	2180	3170
1753070611	1220	3440	4570	5100
2550099130	1710	3710	5040	5180
1490547752	1600	2460	4140	4750
1466578631	690	910	1130	3730
2847189846	2240	3960	4360	4870
3491701237	610	1760	4580	4990
3749446799	760	1520	1900	3540
735069532	440	1190	1670	4280
68551999	1270	4040	4680	5050
1626587611	4930	5030	5150	5290
2223828649	2050	4110	4790	5170
4105201769	600	1150	3880	4630
3157930097	3170	4910	5060	5170
189709885	1890	3080	4530	4970
1803245909	480	730	2770	4170
214149351	410	860	4530	4990
4217804283	690	2200	4630	5030
1796176457	910	1710	3990	4570
885905749	540	1070	2890	4510
3688019701	2230	3790	4940	5150
1055783420	2300	4540	4970	5190
1653524338	1290	1650	2390	2840
2962108129	700	1250	4230	4670
3739542573	690	1370	3750	4560
2764200831	1990	2570	3290	3710
782888308	480	920	4660	4910
2595130513	2300	4300	4800	5140
2118811186	1430	3800	4090	4390
3924459234	2570	3710	4290	4740
732851856	1480	2630	3110	4450
932906039	2810	4850	5000	5050
5884705	380	1370	2230	3820
1039028641	1700	2650	4330	4860
3109810896	2020	4360	4560	4760
2365792905	280	530	1070	2840
3489716681	450	770	2590	5030
1062197191	1780	3930	4410	4710
1907891669	410	1360	3840	4680
1683982465	2550	4600	4800	5000
3993136974	960	4160	5020	5240
2994180991	480	860	3960	4780
3524177531	600	980	3470	4580
331571325	430	870	2390	4340
4100080074	1000	1470	3660	4400
261706812	190	380	750	2790
1996406921	1690	2590	3170	4460
1039469535	2050	4530	4790	4970
3547703379	300	810	1400	3630
3786793572	1360	2710	3390	4070
2496489609	160	320	680	4240
1317588938	730	1890	4290	4930
2887707971	550	1010	4280	4840
4149429638	520	1960	3650	4570
3154484492	200	390	1260	3370
2392861266	2610	4810	5130	5300
3603015071	610	1240	3690	4450
1282159879	2050	4390	4620	4890
2192771565	450	740	1930	4620
2317325517	1200	1940	2350	3360
2313175901	2000	4470	4990	5220
2417902801	710	1500	2290	4020
791300453	470	860	2460	3890
2590297747	690	2250	4420	5070
2618139428	400	670	3020	4450
1298732263	330	810	2210	4530
3564474809	1820	3100	4430	4870
2476104809	210	500	970	3260
3723647877	2160	3740	4230	4820
3041732410	430	800	1920	3870
1292741015	1840	4750	4960	5100
2075446947	1380	4080	4420	4760
497545794	150	330	590	2620
3666505647	190	330	990	3040
4001799206	1000	1860	2420	4440
1589151483	690	1110	3860	4550
2406384722	2360	4350	4790	4940
2146108897	530	1000	3340	4650
620539225	790	1190	2660	3380
3633404030	110	230	450	2490
58042969	1990	4440	4950	5160
2989694094	2100	4690	5090	5240
3398969412	1110	1670	3910	4810
2610895883	3350	3730	4660	5230
3064838371	2130	4540	4960	5180
3325086986	470	1640	3590	4830
212043402	760	1830	4350	4690
3580588890	1070	1640	4540	4900
694117159	170	280	610	1990
58211080	580	780	1000	3110
883717399	1480	2080	3830	4610
278006558	440	700	1820	2770
3984896489	430	1360	4920	5090
2608401498	610	750	900	3660
1874324111	750	1170	2900	4800
3309453847	600	1250	3670	4830
2338749760	1250	2260	3850	4820
927582311	830	1580	4360	4890
1003132776	1590	4550	4890	5160
2038958988	230	490	1670	2830
2916520392	1130	1730	2570	3350
1292696474	350	820	3080	4450
2273047547	300	590	1620	3170
1058506388	1500	3610	4630	5010
4149443655	1580	3430	4900	5150
378714246	500	1270	3490	4490
910483187	630	1090	2740	3750
885594137	680	870	1040	3270
3063551557	390	770	2230	4440
1509960178	1810	3720	4830	5110
3906741815	870	1810	4220	4830
1475049549	1200	2540	3700	4790
3043448104	2130	4400	4660	4910
516379537	870	1640	3420	4010
838171774	390	530	720	2770
2859856002	590	1050	3430	4620
34516584	620	1160	3410	4310
3019778947	1300	2750	4720	5080
1164372853	1140	2570	3510	4710
2652183336	810	1200	3150	4120
74707270	800	1760	4050	4690
1314197481	1900	2450	3620	4460
1790055622	1460	4820	4990	5150
3114595488	350	700	2690	3920
1585277404	2340	4540	4690	4910
971799254	610	1130	1810	3360
1732057911	190	320	1920	3850
24407688	420	1150	2160	3740
4069151140	540	1010	2980	4650
2539137476	2100	4370	4890	5190
1311461847	630	800	970	2740
3732529273	640	1070	3940	4710
3264535290	410	620	830	3500
2161527993	470	960	2440	3560
4224744971	4010	4250	4850	5120
1683634853	660	1810	2920	3850
1793774139	490	760	1070	2800
81644709	1230	1910	4220	4850
3272989748	380	1840	3860	4630
2835269567	600	1020	3370	4230
3144723276	2000	3250	4810	5100
3004231609	1240	2230	4350	4870
820390265	440	950	2030	2610
3295884842	550	860	2430	3490
4016432509	390	830	3100	3980
3679872414	430	700	2140	3020
392647060	740	1400	3840	4590
1655408144	610	3140	4860	5130
3205149818	610	990	1250	3280
2247573463	640	1160	4410	4930
2935316115	1140	2810	4690	4960
1189417984	3070	4900	5020	5130
1692597873	3500	4780	4940	5080
86091462	800	1670	4390	4850
2115674416	500	1690	4140	4810
2368068499	640	1040	2840	4690
613252511	1240	4090	4800	5100
2184378778	560	830	1020	3940
787465696	440	710	890	3190
3649620702	620	2100	4300	4730
3693952834	380	590	2470	3360
665994127	590	1460	4700	4940
3560965997	360	760	1990	4030
3346772591	630	1860	4270	4820
1244166825	540	1020	1520	2820
1898165714	800	1220	2200	3360
2362768792	640	1980	4380	4940
1177226373	370	710	2120	4700
902345724	1060	1520	3690	4300
2887558840	850	1910	3640	4550
3915847495	2660	4430	4660	4890
3759497671	1800	2680	3340	4530
3051516683	2460	4630	4810	4950
1111707134	730	1270	1720	3210
573189121	2120	4410	4640	4870
4128054653	450	1830	3670	4510
2981485519	480	710	840	2360
2429970674	1810	4310	4560	4820
701219466	810	1660	4270	4780
2809544021	450	790	1790	3860
2488105393	1050	2200	4360	4850
1885482813	1060	2520	4340	4920
3721096441	940	1890	4080	4740
4032299349	260	540	1020	4080
140372255	550	2230	4640	5020
562501564	1400	3120	4680	4980
363714117	1360	2910	4510	4870
347071583	530	780	930	3420
199453780	330	720	1980	3560
3676594590	910	3810	4400	5090
422665295	1450	3440	3850	4980
1158105574	2210	3420	3840	4630
302930519	2200	4640	4820	5010
3436878763	1610	3680	4830	5110
1387317170	910	1790	3060	4220
516360813	480	850	4630	5050
2011671500	420	790	2600	4150
2014437653	2270	4110	4340	4990
2363830190	190	380	1020	4210
4181738284	760	1750	4240	4730
3455159901	660	1080	3520	4550
1324802888	1820	3960	5100	5240
548229155	3460	4890	5130	5230
2592378594	510	1980	3530	4720
1561363080	370	730	2170	4730
2210210416	2180	2770	3670	4070
1431487086	390	570	760	2590
1447256081	420	1000	2530	4260
954982723	570	1140	3440	4380
1985242804	1870	2910	4410	5040
1803666046	1230	1940	2630	3030
993167448	1390	2450	3550	4650
2156829834	750	920	1300	3890
1137279591	2410	4500	4740	5020
1744982467	800	890	1000	2690
826488986	1720	4340	4900	5160
122990238	640	1170	4040	4710
4294639599	1060	1660	4180	4820
3147587998	1110	2020	2530	4400
2956984387	940	1680	4420	4950
1351352566	1360	2500	4440	4920
2325193948	1720	4350	4870	5140
746969810	180	470	1280	4060
3718328041	2510	4660	4840	4990
3411375340	470	800	3240	4790
1024578438	1110	2160	4300	4640
3408279007	190	390	780	3780
1344859339	1060	2430	3680	4780
1641388414	950	2810	3810	4670
2745896456	470	710	4840	5040
2072041894	320	890	4230	4870
3346234410	2030	2340	3230	3960
3636130225	620	1240	4260	4640
1536482838	540	1940	4710	5010
131268041	360	800	1700	2230
2511146244	330	620	1860	4050
2296643299	1900	4330	4930	5160
685561011	220	420	1580	2950
611620583	610	1520	3780	4710
1422967748	1670	2530	3360	3700
97839400	710	1260	3890	4650
1146439818	260	590	2080	3420
1825458256	710	3340	4690	5060
4094309757	2480	4470	4600	4870
1494106799	1050	3610	4010	4830
2768996687	460	1050	3940	4700
367217526	660	2760	4690	5040
1002376827	1260	1760	3200	4950
706807221	470	710	940	3410
2973099041	510	920	2800	3950
2298773338	150	370	780	4170
3183032101	1180	3800	4750	5070
1522375734	2240	4520	4980	5130
3664258181	2180	4750	4890	5210
3421803985	1690	4030	4760	5080
3765453871	2570	4100	4450	4990
3652859622	610	1940	3950	4570
2631222486	3870	5020	5180	5300
3934136303	470	1130	3600	4740
2330471711	730	2000	4280	4840
890780352	1520	2230	3620	4360
278073700	1240	1780	2220	4010
3804168091	480	960	4730	5110
358972261	880	1860	3870	4790
819433785	2260	3480	4110	4840
3483947734	180	380	790	2580
2922587988	1610	2820	3750	4270
3437356830	500	850	2430	3890
1117748188	490	1440	2340	3280
2297638809	660	2350	2610	3320
2720399565	630	1200	3560	4380
2908538726	1990	4290	4520	4770
737574161	1420	2600	3170	4680
4136301268	440	1980	3050	4410
1603482612	2640	4450	4680	4950
2176924202	1840	4230	4480	4740
428468440	640	1050	3000	4080
2784711853	390	800	3160	4600
2447370035	540	2830	4480	4920
1460860752	2010	4380	4610	4790
3693265246	820	1530	4510	4860
902198702	1380	2860	3350	4290
3966721087	670	900	1130	3300
1483312560	870	1280	4200	4670
1753524213	2600	4560	4720	4870
146603825	400	1850	2940	4360
3686412896	240	420	910	1760
3280380109	620	1010	4350	4950
2482542198	1650	3100	4680	4970
503563315	1450	3050	3770	4510
759641282	810	2610	4380	4860
4111792374	540	2220	4300	4860
2322393532	590	1150	2490	3520
