RandomSeed	CP1	CP2	CP3	CP4
3797236309	3170	3730	4280	4870
186991681	1560	2160	2680	3960
112017824	1010	2950	4550	4880
2206173248	3450	3940	4480	4970
1700838900	3160	3690	4270	4820
1699641802	1800	2140	2290	4150
4275954844	1450	3670	3860	4120
4078941729	3420	3990	4450	4890
3191815364	500	890	1270	1700
3090358892	350	700	1660	3670
755248737	1670	3200	4350	4920
339958565	1680	2740	4230	4840
3841076790	1520	2060	2510	3550
1132203105	1340	1860	2450	3950
1308257908	560	790	860	960
27495117	1790	3700	4750	5110
333623569	520	890	1380	1800
887986039	1060	2840	4700	5130
792455105	3250	3780	4350	4880
355608520	530	1130	1620	2150
3481334283	4150	4350	4470	4600
1218117328	1430	2740	4270	4820
1751751858	1440	1930	2410	3250
1390338003	3410	3880	4310	4880
2353609478	1180	2850	3150	3470
1628722307	630	1160	1620	2140
2362398622	1830	3380	3610	3950
970891210	1290	1450	1540	1650
1671368155	3240	3780	4440	4920
1755550616	1080	1490	1920	3070
3632661360	4010	4380	4680	5030
3421886719	1890	2910	3410	3960
2885908194	1840	2980	4480	4920
2254860646	3310	3510	3710	4200
614511136	1620	3220	4420	4900
4096276198	1570	3740	4590	5000
1222384277	1600	2970	3550	4010
2370429348	1640	2740	3390	3770
2986887122	1390	3380	3710	4160
2011390457	1200	2040	2710	4090
32522018	880	1000	1160	1460
3191333443	430	780	1260	1760
3724886500	3590	4040	4450	4940
852331634	1730	2870	3400	3980
2946794281	3640	4070	4490	4890
3469350056	4000	4390	4710	4990
3913699920	1660	2900	3350	3860
358622666	850	1440	1880	3570
3713763659	1650	3030	3450	3890
1481181985	3400	3580	3780	4270
3619278189	1570	2510	4220	4850
1366247797	4290	4600	4830	5150
4080520380	1410	1940	2360	3780
150062050	1120	3780	3810	3830
2850147219	1190	1920	2410	3660
2584902581	2080	2930	3270	3660
4247318201	460	1270	2500	3650
3541795824	2120	3180	4540	4980
1228774333	1430	1600	2610	3690
214921417	1610	2100	2620	3980
2770975659	1370	3070	3630	4290
2148655574	1530	2040	2520	3810
476854143	760	1250	1780	2320
779575127	1750	3590	3870	4130
2790167161	1110	1260	1440	1880
2470010475	1480	4230	4790	5160
2200081642	3560	4070	4430	4990
2771676634	1150	1660	2120	4020
2134929678	1520	2750	3060	3350
2910950981	1500	1890	2390	3090
1897190904	1690	1720	1740	1840
2084964856	1610	2740	4250	4840
685954273	2040	3130	4460	4910
3884519187	1200	2450	3980	4900
1294782192	1280	1840	2380	3320
1369100682	730	1220	3030	4050
2244769669	3130	3700	4260	4890
591011147	650	1190	2500	3540
359710149	4040	4440	4830	5090
1471660943	1630	2800	3350	4190
4285437153	1190	3080	4560	4960
716628342	3720	3880	4020	4330
880305437	670	1230	1750	2330
1757883062	1250	1780	2310	3680
1670982020	1090	4750	4890	5070
1372769070	1370	1860	2490	3560
1404924866	1620	3060	3590	4230
3225721126	1110	2070	4470	4960
608201978	1420	2870	4460	4970
2313804739	1470	2290	4050	4720
149328160	410	780	1260	1580
919026493	1190	1870	2500	3840
1194671422	1460	2710	4270	4910
4195596700	1280	3230	3680	4150
4052245204	2400	3260	3660	4080
1018174243	3450	3990	4470	4950
2043594377	630	1020	1510	1940
1461777237	490	940	1360	1830
4041964870	660	1140	1650	2150
2170695351	500	960	1660	2220
1258481033	3110	3680	4270	4810
3053100806	1170	1970	2550	3510
3948835825	1650	2170	2770	3950
3738847159	1120	1420	1690	4810
4252928086	3890	4230	4580	4970
155378752	1300	1820	2280	3150
30638510	3500	3990	4490	4990
2885760251	1160	2330	4430	4750
3496261093	1150	2690	4540	4970
1218649793	470	970	2410	3610
501593582	3430	3880	4450	4930
358771072	2180	2890	4560	5050
1587229042	1380	2790	4430	4800
1358977826	3890	4610	4790	4990
1269627287	840	2550	4900	5170
3682147495	1460	1850	2240	3850
1345672938	3240	3820	4380	4900
4285519779	3650	4040	4190	4330
1769110348	2190	2920	3200	3490
1468967389	1500	1880	2240	3850
4138797388	4100	4420	4780	5080
3356959293	1640	2260	2780	4180
246736048	3310	3790	4290	4770
522145788	620	1180	1720	2280
1895650801	1710	3110	4240	4790
2277510916	1450	1860	2280	4390
3998356295	1920	3420	4440	4920
1012155621	1920	3090	4260	4880
3329559319	1450	2030	2720	3720
3132086334	2030	2940	3480	4050
761276758	590	1110	1620	2150
3031960710	530	1000	2130	4260
1223841475	3670	4100	4590	4990
1909396698	4200	4590	4870	5170
1924545912	1770	3170	4240	4850
2598309254	1620	3030	3580	4180
3794891803	2090	2390	2680	4210
1118313224	1160	1520	1890	4260
1598400073	2230	3020	3550	4110
1835183682	1500	2740	3200	3730
3772252098	3050	4540	5010	5200
3619818975	260	910	2280	2640
430914655	1340	3470	4440	4970
1275243206	1980	3340	4440	4860
3843160463	1150	1660	2200	3440
2526561370	1450	2000	2350	3670
3503043377	3390	3890	4480	4970
1319207120	1500	2850	3350	3800
1484452872	580	1200	1690	2150
222606313	1200	1830	2410	4040
305261306	2010	2980	3460	3960
1007175895	1690	2640	4150	4630
1137641615	1390	1970	2530	3970
2978516248	3330	3770	4300	4890
3350201960	1620	2240	2850	4100
2916802126	1310	1950	2530	3700
3676674599	3460	3900	4250	4860
603815092	560	1110	2940	4360
1418350088	1370	2890	3470	4100
3054332759	1090	1670	2170	3290
2538079081	2080	2970	3530	3940
2956176161	1480	3140	3570	4380
2309092274	3780	4130	4470	4980
3345413014	1320	1760	2150	3640
1247928634	1110	3380	4600	4990
1110316280	540	670	790	2430
1100872837	1440	3490	3930	4440
2735309224	1310	1850	2450	3520
1681139452	3410	3980	4570	5050
1137705737	1830	3280	3740	4210
4009111986	3140	4620	4800	4990
328896506	1930	3040	3610	4220
3741390450	3390	3990	4400	4900
3249415453	3090	3650	4300	4870
3476279599	3510	3910	4310	4850
3157765913	1360	3520	3950	4360
3006105083	1910	3030	4240	4730
1502755408	3390	3800	4280	4870
1789136882	1330	2040	2640	3770
3747098774	2990	3540	4190	4740
4118770566	1960	3130	3390	3650
11534206	1650	2820	4280	4740
3301512300	1530	2900	3480	4120
3096900441	1300	3130	3540	4010
1560400357	3290	3470	3660	4120
4161428614	1290	2550	3090	3710
4102499644	1330	3850	4210	4600
3814364109	3530	4010	4460	4870
749160613	1700	2670	4580	5020
4276675963	1060	2850	4340	5030
89369600	1770	3030	3630	4200
3633067324	1160	1650	2110	4140
1386601836	1740	2720	2940	3200
2066795500	1050	1860	4170	4860
3203741122	1360	2880	4060	4900
532526618	4050	4150	4310	5100
2637403241	1390	1820	2290	3930
3805322242	1450	2830	4200	4820
94899234	3680	4150	4580	4980
408746441	3430	4020	4550	4910
3900560676	1330	2900	4160	4760
2705475340	1560	2340	2930	3970
597940771	3130	3610	4190	4900
3430015618	1370	1880	2410	3340
2370301171	1750	2290	2690	3920
1460049059	1800	3130	3670	4140
472004551	3630	4030	4490	5010
1568653392	1200	1630	1850	2050
2361326759	1810	2710	4200	4820
3071311638	1370	1910	2490	4060
112665104	1450	2630	3180	4110
257803485	430	760	2470	3880
787232554	1770	2770	3260	4100
1775084145	1310	2080	2680	3700
1567973103	2040	3090	3500	3930
252854903	3250	3810	4330	4870
3273082398	2190	3120	3530	3970
3670673222	1870	3110	3680	4220
1560717708	1310	3410	4550	4970
495086776	440	680	1350	4470
654540999	3400	3870	4310	4910
3810316622	1950	3440	4440	4980
3699503485	1980	3200	3720	4170
837944133	700	1240	1820	2290
1598788979	1360	1810	2350	3740
340426807	2210	3130	3670	4230
2996124772	1330	3200	3750	4160
3655187039	1680	2850	3360	3860
2055460527	570	1050	2210	3700
1279359453	1550	2860	3450	4000
837282563	1450	2190	4240	4850
284003471	3670	4140	4390	5130
449454426	2190	2950	3290	3610
3095439740	1430	1940	2430	3390
2353347331	1540	2620	2960	3400
3329622631	1470	2690	4130	4800
2089537924	1310	2650	4130	4850
2812802573	2710	3400	3840	4230
2101346191	1820	2970	3510	4060
1259023810	1170	3110	4250	4760
36891177	3760	4210	4610	5020
3494178955	1330	1960	2600	4020
216224175	620	1220	2710	3810
2729606383	3580	4050	4520	4950
1170633957	3310	3900	4340	4680
1408407789	3380	3890	4430	4900
3924054058	3570	4570	5010	5210
3202897386	1700	2970	3540	4040
1318497607	3990	4410	4760	5100
4135756551	1500	2030	2560	3770
3075616808	1220	2370	4420	4970
3727844506	2170	3000	3450	3860
2874992370	1250	2940	3320	3970
537638039	1490	2020	2540	3820
667159515	1830	3000	3540	4070
506487761	3190	3700	4300	4870
917416926	650	1060	1530	1970
3562647537	3660	3870	4040	4460
793289122	1840	2800	3080	3420
769706821	1500	2650	4370	4910
1222920420	1890	3110	3540	3960
3393831486	1800	2100	2240	2320
27830852	1510	1940	2400	3880
3560474788	2320	3140	3560	4110
1426407803	3420	4550	5030	5200
2911380690	3360	3750	4140	4930
4148178452	1140	2870	3150	3380
202362393	990	1510	2050	3760
1867396530	1110	1990	2570	3870
1688093206	1340	3340	3670	4180
3511767420	1890	2850	4240	4780
2086016736	1760	3520	4000	4470
752419459	1520	2140	2680	4010
3561553319	1250	3260	3650	4110
1784529430	1510	2010	2540	3800
4163561624	1440	2000	2500	3690
1093064790	4100	4440	4740	5050
3885875412	1860	2970	3580	4110
4151185157	2730	4290	4870	5120
2638735810	1890	2990	3260	3520
1210438189	1780	2980	4250	4860
2249320797	1830	3120	3580	4190
1431452138	680	1050	3360	4390
1902918162	490	990	1400	1780
1502278144	1650	3520	3950	4430
2906766308	1510	3020	4290	4870
4162839778	1920	3050	3640	4230
2077581042	3790	4170	4710	5030
1766306362	440	820	2000	4510
1433505067	1290	3450	3890	4310
3004386218	2780	4270	4620	5040
1325495315	420	950	2260	3820
260437035	3820	4330	4680	5050
2686521330	3220	3850	4470	4920
605164055	1410	2030	2580	3870
3408137965	3000	3690	4170	4630
2943855456	3700	4090	4900	5140
1543545976	2050	2940	3360	3760
3158731842	1730	2780	4460	4950
3202800826	1560	2010	2560	3380
681956714	1550	2020	2510	3660
2340646523	1340	1930	2410	3940
1738834172	1890	3580	3990	4430
3613936563	490	1060	3630	4730
3850291157	1230	2420	3850	4740
1545911017	1690	2770	3350	4060
686464603	1330	3230	4600	4980
2411119382	4140	4490	4820	5110
490930102	1790	2900	3350	3890
4021357024	1250	3310	3790	4110
1380382151	1230	2870	4180	4780
498819122	3110	3700	4280	4800
3573768795	1230	1830	2280	4140
2323973345	3540	4010	4500	4900
2853210158	1250	1890	2270	3710
1950716087	1410	2640	3190	3820
271670114	1400	1920	2470	3680
3207574530	1420	3020	3630	4130
1168278694	1560	2020	2500	3600
2475794743	1520	3310	3600	3900
495660071	710	1130	1690	2380
685255253	1380	3910	4350	4580
1141467413	530	1060	1600	2090
1938077649	3100	3600	4200	4820
1085710919	1940	2840	3440	4130
499990696	1180	3220	3560	3860
1224891457	650	770	850	900
3902679188	1330	1870	2400	3880
2096160780	3470	3990	4480	4930
849390936	1320	1890	2440	3980
900216840	660	1080	3340	4040
3460724957	1240	3070	4480	4970
4047415649	2120	3240	3790	4230
4036006841	1630	2040	2420	3550
1049637503	3600	4040	4510	4950
1138442809	3110	3590	4190	4860
3759202793	1520	2140	2650	3900
3336585107	1880	3280	3760	4390
566794000	1580	2050	2480	3460
1116488063	1130	1570	2030	3810
2656131670	3600	4080	4510	4950
1222473724	3890	4430	4760	5080
1698521278	1300	1900	2500	3620
530018158	1710	2220	2670	3960
3751993517	1450	1970	2530	3580
3559498445	1650	2830	3420	4110
698026734	550	1110	2380	3580
2538796669	2370	2660	2810	2930
1114527363	1140	1820	2370	3480
3151385279	1240	1510	1970	3690
1376945495	1710	2160	2610	3580
3907184098	1420	2090	2600	4100
2361034177	1530	2090	2670	4030
2096588427	1190	1610	2050	2900
730668349	2100	4870	5040	5180
1842764728	3290	4530	4750	4940
2788259125	1640	3020	3580	4080
623755895	3320	3520	3630	3780
3135195880	1080	1520	1880	4020
1089307291	2780	4500	4640	4800
1975057108	990	1410	1540	1690
2779632337	3300	3450	3670	3950
204236361	1350	1880	2520	3740
2111087224	3110	3670	4320	4850
1240523953	390	780	2580	4080
3310954208	1710	3140	4260	4830
3661630131	3100	3680	4230	4810
2770908058	780	1120	1510	3220
2555099595	3010	3590	4300	4860
101984890	1500	2590	4300	4820
1567125378	1510	2780	3160	3520
1752154852	1780	2940	3530	4010
1841155218	1480	2050	2540	3740
1748206163	840	2360	4390	4990
1792385598	1480	2710	3960	4680
1548182810	1350	1970	2490	3520
662628738	1220	2620	4250	4840
3142392960	3840	4140	4260	4390
