RandomSeed	CP1	CP2	CP3	CP4
546957697	560	650	1230	1750
704549701	430	860	3800	4620
874139106	890	2880	4710	5000
1527276457	2110	2620	3450	4050
2128617802	860	1680	4390	4910
805980819	2420	4460	4700	4950
1697736081	570	1140	1590	2550
2906684761	330	680	1470	2810
1985888470	750	2240	4380	4800
137569783	2720	3280	4500	4970
3005449562	680	2380	4460	4890
3518921323	660	1300	4220	4750
2003587796	580	1170	2580	4290
831454103	430	600	750	3180
372369988	4940	5090	5130	5250
1988579239	630	1250	3620	4570
2582180546	780	1570	2310	3240
4234581840	1080	1700	3880	4640
2097186333	2710	4550	4740	4950
2867782780	950	1760	4370	4890
2541581759	550	1090	3020	4620
4139949842	880	1640	4160	4910
415844644	640	1230	4430	4880
1244957332	230	460	1110	2860
796371878	560	1100	3800	4290
1526022721	540	2240	4480	4960
1491734269	2370	4350	5230	5310
1426039719	270	510	1070	3060
737521833	750	1560	4200	4840
1013432951	1580	4190	4860	5160
3741671192	730	2640	4540	5020
472019697	450	680	910	3120
2354872562	570	1050	4370	4940
2344649012	190	370	1730	3820
269068333	1950	4570	4770	4960
1093095411	1040	2800	4440	4920
2286397876	250	500	1080	4140
4249901595	250	360	460	2700
3584826988	820	2570	4650	5040
1127060016	770	1550	4260	4850
3077709276	510	1030	1550	2940
1340516499	3110	4760	5070	5230
275842173	1960	4560	5050	5230
3511462177	2260	4640	4820	4920
2762401364	3050	4620	4820	5010
3360738069	150	300	820	2330
1645832677	2260	4350	4880	5140
1831428319	2350	4740	4950	5110
1132067311	700	980	2480	5010
3994215624	930	1970	4280	4750
2266120810	820	1800	4370	4940
3983837013	310	620	1960	4000
2604211993	930	1860	4550	4960
1833059540	2370	4700	5090	5250
2782219942	440	1060	3110	4700
1172588399	2440	4430	4570	4870
1367613852	140	280	560	2130
347599172	690	1060	3650	4610
3492520312	1080	1980	2850	4300
3135295601	850	1720	4060	4740
879655226	870	2180	4250	4760
4284747964	1020	2050	4480	5040
1046793366	960	1900	4150	4810
2003278871	580	1070	2710	3920
1104023218	260	500	1010	2910
3143667147	990	1970	4400	4870
2054341634	780	1550	4470	4900
2309747477	2150	4510	4690	4870
3433229355	3330	4760	5080	5240
308863633	2360	2760	3640	4010
1897783398	1320	3410	4890	5150
3558662137	810	2070	3690	4670
3634880038	620	1090	2910	4230
585597846	930	1860	4370	4790
3750355363	1110	1780	4110	4770
3727521711	900	1660	4130	4760
1237715081	820	1700	3970	4480
1947878690	940	3720	4830	5120
1051435148	580	1160	3650	4800
568233136	210	400	840	3650
2983355323	930	1790	4430	4880
1113483560	730	1830	3550	4790
2382271697	520	1010	4120	4720
507501643	1290	4630	4800	5000
95150357	260	530	1130	3520
3319207915	150	300	590	1630
2811871216	590	1750	3340	4490
1429202009	2210	4630	5080	5230
1316302518	430	1020	3230	4630
3680736834	2180	3080	3740	4880
1195284021	560	1140	3990	4680
4278572518	450	900	2990	4350
1376374315	420	620	830	2700
191329672	680	1350	3320	4320
3146834841	170	250	300	2080
2001764236	690	1500	4320	4860
1131458314	480	1200	3330	4820
682589443	930	2840	4650	5050
3193172659	1490	3320	4610	5010
146578520	580	1120	2850	4570
932666997	1440	3070	4580	4940
509349621	840	1680	4040	4460
2037439774	1520	2950	4380	4920
4238801213	280	550	1210	4160
1752699137	2800	4840	4970	5130
2919329264	630	1270	3820	4600
2757175943	1650	2670	4500	4920
3998928264	620	810	3420	4410
2783600845	740	1250	3510	4510
3994574495	160	270	1680	4190
1375064758	790	1790	2710	3960
4152466951	590	1200	3820	4430
1167235507	310	470	630	2940
1466578631	610	1210	3490	4800
1753070611	750	2170	4010	4630
2550099130	340	770	1220	2070
1490547752	780	1650	4210	4650
2847189846	2540	3840	4390	4890
68551999	1070	2400	4510	4900
3491701237	880	2660	4250	4750
3749446799	2470	4530	4740	4950
1626587611	880	1590	4010	4640
735069532	870	1650	4480	4950
2223828649	1900	4220	4520	4850
4105201769	770	1940	4380	4830
3157930097	170	370	840	2980
214149351	670	1310	4220	4780
189709885	830	1630	3900	4340
1803245909	910	1990	3070	4280
4217804283	4760	4920	5100	5260
1796176457	2730	3970	4510	4930
3688019701	1400	3300	4830	5110
1055783420	900	4010	4920	5180
885905749	930	1850	3970	5000
2962108129	1680	4220	4830	5110
1653524338	930	1640	3940	4820
2764200831	1000	1930	4350	4870
3739542573	690	1210	3700	4290
2595130513	2450	2870	3850	4920
782888308	740	2090	3420	4640
3924459234	260	510	1410	3890
2118811186	730	1470	3970	4530
932906039	2290	4440	4680	4920
732851856	3040	4600	4800	5000
1039028641	1860	4260	5080	5250
5884705	660	1130	4600	4960
2365792905	2310	4530	5000	5190
3109810896	2560	4660	4840	5030
1062197191	260	520	1090	3380
3489716681	850	1840	4430	4870
1907891669	820	1550	4300	4840
3993136974	1130	2710	4080	4930
1683982465	750	2320	4050	4940
3524177531	5030	5140	5240	5340
2994180991	1860	3830	5100	5240
331571325	1160	2660	3470	4430
4100080074	2480	4490	4720	4930
3547703379	270	480	1130	3380
1996406921	130	270	560	3120
3786793572	750	1480	1830	3670
261706812	2510	4610	4760	4910
1039469535	840	2630	4730	5060
2496489609	1390	2190	3880	4640
4149429638	390	1950	4450	4920
1317588938	1030	2820	4410	4860
2887707971	390	720	2210	4820
2392861266	770	1640	4250	4510
3603015071	580	1270	3740	4270
2317325517	540	690	820	3090
3154484492	2370	4840	5090	5260
1282159879	4970	5180	5340	5370
2192771565	1880	4570	5040	5200
791300453	520	2460	4520	4970
2313175901	4850	4990	5130	5280
2417902801	2790	4620	5000	5240
2618139428	210	480	1120	3250
1298732263	820	1690	4370	4880
2590297747	600	2650	4750	5080
3564474809	1220	2010	4280	4880
3723647877	2250	4610	5040	5210
2476104809	230	460	920	3580
3041732410	900	2090	3850	4690
1292741015	1230	1590	2250	3290
2075446947	750	1470	4120	4760
497545794	170	340	730	3430
3666505647	710	2070	4400	4910
4001799206	800	1600	4350	4910
2146108897	650	1300	3830	4700
1589151483	760	1690	2660	3390
2406384722	310	640	2500	4360
620539225	1660	2080	3180	4730
58042969	920	2890	4600	4950
3633404030	860	1290	1730	4060
3398969412	130	260	610	1830
3325086986	860	1730	4210	4790
2989694094	920	1630	4370	4790
3064838371	2360	3300	4400	4940
2610895883	2230	4490	4720	4950
694117159	1810	4640	5080	5220
212043402	1130	1760	4260	4680
3580588890	1860	2950	3880	4560
278006558	2180	3640	4570	4920
883717399	1020	1860	4340	4860
3984896489	2350	4510	4730	4930
2608401498	870	1860	4340	4800
1874324111	520	970	3170	4720
927582311	500	690	860	3520
3309453847	550	1790	3190	4480
2338749760	440	880	1410	2460
1003132776	370	550	740	3820
2916520392	510	1030	2800	4740
2038958988	860	1730	4230	4740
2273047547	160	300	650	2950
1292696474	930	1770	4080	4720
1058506388	530	1080	3910	4650
378714246	740	2480	4440	4860
4149443655	750	1680	2610	3530
910483187	720	1770	4430	4940
885594137	560	1920	4340	4880
3063551557	810	1670	4230	4860
1509960178	2870	3510	4090	4220
3906741815	580	1210	3690	4610
1475049549	540	1000	3440	4240
838171774	530	840	2640	4180
3043448104	1070	1480	3640	4520
516379537	2390	4410	4630	4850
2859856002	840	1700	4180	4800
1164372853	350	560	750	3490
34516584	580	1260	3480	4280
3019778947	380	1060	2120	3660
74707270	1080	2910	4620	5010
2652183336	1250	2430	3380	4390
3114595488	1780	2980	4350	4900
1314197481	1000	1850	2120	3950
1790055622	730	1300	3590	4570
1585277404	820	1470	3230	4580
1732057911	200	390	790	4150
971799254	1330	2910	3960	4810
24407688	1400	2530	3450	4420
4069151140	1360	3110	5040	5160
3732529273	520	1170	3500	4400
2539137476	2110	4370	4620	4860
1311461847	800	2100	4190	4780
2161527993	2760	4650	5030	5240
3264535290	2270	4530	4940	5180
4224744971	770	1890	4720	5040
1683634853	1170	2950	4820	5110
1793774139	2040	4510	4730	4940
81644709	860	1430	3790	4550
3272989748	490	2030	4240	4700
3144723276	1620	4450	4940	5160
2835269567	250	500	1080	3150
3004231609	790	1570	4350	4900
820390265	200	410	970	2540
3295884842	720	1670	3700	4550
4016432509	210	420	840	2850
392647060	880	1760	4380	4840
3679872414	2640	3990	4730	5130
1655408144	1090	2170	3200	4480
3205149818	1210	2430	3640	4870
2935316115	720	2680	3720	4740
2247573463	910	3130	4310	4850
1189417984	500	1890	4050	4500
86091462	3790	4990	5080	5170
2368068499	600	850	1060	3560
2115674416	4640	5180	5230	5290
1692597873	1060	3270	4740	5140
2184378778	2900	4660	4820	4980
613252511	900	1520	4210	4700
3649620702	1220	3100	4710	5050
787465696	640	1200	3900	4580
665994127	800	2230	4200	4760
3693952834	270	540	2170	3790
3560965997	200	410	910	2440
3346772591	740	2130	2860	3280
1244166825	1820	3810	4740	5080
1898165714	710	1340	4010	4820
2362768792	390	770	2780	4360
2887558840	300	610	1710	4260
1177226373	5170	5210	5330	5360
902345724	1030	1580	2870	3280
3759497671	710	2310	3820	4740
1111707134	1860	4300	5020	5180
3915847495	730	1480	4320	4830
3051516683	620	940	1250	3630
4128054653	350	540	1380	1990
573189121	2350	4580	4760	4960
2429970674	280	570	1740	3950
2981485519	740	1480	4170	4790
701219466	700	2700	3250	4410
2809544021	380	760	2200	3050
2488105393	220	480	1150	2770
1885482813	940	1900	4260	4730
3721096441	920	1850	4390	4950
4032299349	3040	3920	4470	4940
140372255	760	1660	4140	4850
562501564	420	970	2690	4080
347071583	570	1210	3650	4390
363714117	2490	4370	4890	5140
422665295	830	1810	4080	4550
199453780	5030	5120	5230	5310
1158105574	460	650	850	3020
3676594590	590	1240	3800	4510
302930519	930	2600	4090	4910
3436878763	5070	5130	5240	5320
1387317170	720	1090	1450	3440
516360813	310	450	560	1980
3455159901	2070	4480	4970	5190
2363830190	1060	1420	2220	2730
4181738284	770	1600	4460	4910
2014437653	2830	4790	5100	5250
2011671500	1010	2020	4290	4580
548229155	2730	4620	4810	5010
1324802888	450	680	910	2790
2592378594	480	960	2150	4200
1431487086	360	720	1430	3400
2210210416	1280	4490	5030	5220
1561363080	1520	3780	4170	4560
1447256081	670	1340	3670	4200
954982723	2340	3730	4340	4870
1985242804	950	1750	4320	4680
993167448	590	3290	4870	5130
2156829834	920	1840	4200	4790
1137279591	2130	4420	4670	4900
1803666046	1550	4590	5040	5220
1744982467	510	1030	3210	4360
4294639599	1060	1890	4400	4880
826488986	1850	3510	4790	5100
122990238	2020	4450	4660	4910
3147587998	2030	4270	4830	5130
2956984387	1900	4490	4950	5170
2325193948	880	1950	3030	4280
746969810	220	450	960	2590
3411375340	390	820	3380	4770
3718328041	310	630	1330	3300
1351352566	2400	4640	4830	4970
3408279007	430	780	3890	4780
1024578438	790	2320	4130	4760
1344859339	1160	1770	4030	4940
1641388414	610	1370	3040	4300
2745896456	390	720	2340	4200
2072041894	820	1830	3130	4580
1536482838	2280	4530	4730	4950
3636130225	430	950	2560	4580
3346234410	460	1460	2980	3580
131268041	540	1120	3450	4690
2511146244	2520	2800	3260	3780
2296643299	770	1580	2490	3640
611620583	2580	4920	5040	5160
1422967748	1100	1680	4220	4670
685561011	870	2070	3960	4680
4094309757	2630	4660	5060	5220
97839400	630	1260	3980	4690
1146439818	4850	5000	5170	5290
1825458256	560	1130	1710	3260
1494106799	360	720	2310	4190
2768996687	910	1770	4240	4830
706807221	390	880	1430	3380
1002376827	840	1260	3510	4630
367217526	2090	4510	5010	5210
2973099041	590	1130	4020	4590
2298773338	830	1720	4310	4720
3183032101	1470	3630	4520	5110
3664258181	280	580	3030	4690
3652859622	950	1820	2530	4020
1522375734	390	730	2530	4550
3765453871	190	430	1310	3100
3421803985	890	1710	4190	4740
2631222486	2230	4580	4750	4900
890780352	950	1800	4240	4780
2330471711	590	1180	3550	4620
3934136303	2820	4700	4880	5070
278073700	180	350	690	2540
3804168091	1230	4160	4810	5140
358972261	1920	2410	3470	4510
819433785	970	2270	4480	4880
3437356830	2150	4550	4800	4970
3483947734	1320	3220	4370	4880
2922587988	790	1580	3370	3980
2297638809	1860	3710	4700	5060
1117748188	320	480	640	2300
737574161	4750	4960	5100	5230
2908538726	140	290	740	4310
1603482612	650	1230	4410	4730
2720399565	630	2070	3980	4690
4136301268	470	950	2940	4180
2176924202	620	1250	3630	4600
2784711853	1530	4360	4960	5210
428468440	1990	3960	4310	4670
2447370035	320	640	1850	4060
1460860752	1910	3960	4310	4670
3693265246	780	1550	4470	4940
3966721087	800	1460	4050	4670
902198702	730	1460	4710	4980
1483312560	1890	2270	2960	3340
1753524213	1970	4350	4620	4910
3686412896	1150	4730	5060	5230
146603825	240	320	360	3250
2482542198	370	750	2210	4270
3280380109	620	1250	3690	4840
2322393532	150	320	1220	2570
4111792374	800	2180	3830	4770
759641282	2870	4390	5180	5280
503563315	840	2040	3380	4730
