RandomSeed	CP1	CP2	CP3	CP4
3154484492	610	810	990	3230
1282159879	500	1820	3060	4380
2317325517	1210	2570	4570	4870
2313175901	150	300	800	3070
2417902801	2280	3620	4170	4700
791300453	220	350	920	2750
2618139428	300	710	1840	4130
2590297747	770	2670	4150	4760
3564474809	1930	4170	4890	5150
3723647877	1080	1990	3810	4720
2476104809	550	1870	2830	4380
1298732263	660	2130	3770	4520
3041732410	420	540	670	4250
2075446947	550	700	830	3720
1292741015	1300	1640	2210	4190
3666505647	800	2430	4900	5150
497545794	1270	1720	3040	3760
4001799206	1690	4120	4790	5100
1589151483	280	790	2320	3620
2406384722	520	1490	2260	4500
620539225	820	1230	3530	4750
2146108897	1090	1730	4230	4850
3633404030	430	1270	1960	3370
58042969	2320	3440	4070	4690
2989694094	1700	3320	4180	4720
3398969412	480	860	3980	4530
2610895883	370	1070	2610	4690
3325086986	340	1030	3500	4750
3064838371	450	850	1420	2140
694117159	380	1130	4210	4550
3580588890	500	1500	3010	3840
212043402	770	2260	4140	4610
58211080	610	2500	4280	4870
883717399	2210	4430	4920	5150
278006558	1970	2420	3500	3770
3984896489	1040	2630	4380	5020
2608401498	280	700	3720	4630
3309453847	540	880	3190	3970
1874324111	140	300	680	3180
927582311	750	1990	2770	3820
2338749760	130	280	770	3300
1003132776	910	1700	4040	4570
2038958988	400	710	2030	4180
2916520392	280	520	980	3080
2273047547	1560	3880	4330	5030
1292696474	2440	3660	4260	4770
1058506388	520	1110	3720	4620
4149443655	1230	4120	4680	5070
910483187	1600	4650	4740	4870
378714246	780	2890	4490	4940
885594137	1530	2960	4590	4920
3063551557	200	420	900	3350
1509960178	1330	3720	4830	5170
3906741815	720	1930	3990	4860
1475049549	620	1910	3120	3690
3043448104	790	2640	4330	4830
838171774	150	340	730	2550
516379537	530	1060	2660	4030
2859856002	400	1500	4280	4840
34516584	290	590	1440	2190
3019778947	890	3090	4290	5030
1164372853	160	340	740	2850
2652183336	590	1530	2310	3040
1314197481	320	1090	1420	1980
74707270	640	1380	3740	4370
3114595488	2130	3310	3670	4420
1790055622	530	1550	3590	4650
1585277404	1640	2420	4160	4620
971799254	550	1060	3360	4540
1732057911	820	1280	2920	4240
4069151140	250	600	1270	3080
3732529273	330	870	2750	3800
2539137476	1960	4440	4690	4920
24407688	1150	4370	4890	5150
3264535290	800	2720	4540	4950
1311461847	2360	3370	4150	4870
2161527993	3340	4810	5140	5270
4224744971	470	1280	3990	4810
1683634853	1030	2760	3930	4880
1793774139	1680	3420	4800	5070
3272989748	680	2920	4050	4660
81644709	360	700	2340	3760
2835269567	340	1690	2840	4280
3144723276	1200	3950	4700	5070
3004231609	540	1060	2610	4430
820390265	920	1480	1760	2760
3295884842	1840	2770	4370	4720
4016432509	940	2990	5050	5200
392647060	400	1460	3050	4320
3679872414	940	2580	3830	4690
1655408144	2510	2790	3470	3860
3205149818	1320	2170	2430	3320
2935316115	3410	4730	4890	5050
1189417984	900	2360	3150	3800
2247573463	630	950	2330	4660
86091462	3120	4660	4760	4890
2115674416	620	2080	3400	4880
1692597873	180	360	1460	3990
2368068499	270	430	1260	2340
613252511	840	1170	1870	3360
2184378778	510	2300	3560	4400
3649620702	460	550	750	2260
3693952834	1050	2350	4230	4590
787465696	360	1140	2190	3970
665994127	1080	1440	1950	2220
3560965997	650	1070	3100	4390
1244166825	1200	2310	2590	4370
3346772591	450	730	2920	4140
1898165714	700	1110	4570	4920
2362768792	330	470	720	2950
1177226373	610	1830	4560	4980
2887558840	260	570	1780	3140
902345724	110	220	320	430
3759497671	2140	4220	4300	4390
3915847495	1450	3110	4920	5240
1111707134	550	1030	3530	4860
3051516683	530	1370	3660	4510
573189121	1160	2670	4710	5080
2981485519	2060	3480	4220	4840
4128054653	2850	4610	4990	5170
701219466	2410	4040	5160	5270
2429970674	310	510	1760	3160
2809544021	540	860	2740	4800
2488105393	500	1520	2810	4560
1885482813	810	1120	1430	3840
4032299349	2030	3080	3670	4210
3721096441	1150	2170	3390	4380
140372255	400	1380	2580	3220
562501564	990	2100	3730	4290
347071583	1650	3160	3840	4170
363714117	2130	2450	3180	3970
3676594590	1350	2380	2860	4540
199453780	220	680	1770	3370
1158105574	710	1250	3930	5130
422665295	170	350	820	3750
1387317170	470	730	1060	3560
302930519	1410	2150	3720	4290
3436878763	550	1210	2160	3120
2014437653	1620	2570	3520	4400
516360813	210	560	2270	3330
2011671500	150	330	640	2700
4181738284	1890	3470	4670	4990
2363830190	1850	4190	4410	4600
3455159901	1080	2470	2790	3820
1324802888	350	960	1860	2170
548229155	1990	2470	3370	4500
2592378594	560	2590	4480	4740
1561363080	770	1580	3170	4420
1447256081	410	840	3280	3910
2210210416	780	1650	4160	4810
1985242804	1070	2550	4580	4960
1431487086	750	1120	2540	3920
954982723	410	1100	1740	3070
993167448	390	690	1080	2290
1803666046	930	2000	3760	4500
2156829834	2360	4330	4860	5150
1137279591	2190	4690	5080	5220
826488986	1280	2780	4400	5030
1744982467	480	810	1490	2810
122990238	540	1330	2590	3650
4294639599	1300	3640	4340	4890
2956984387	1540	4170	5030	5210
3147587998	710	790	890	3490
2325193948	360	1460	3220	4870
746969810	420	1900	3720	4780
1351352566	210	430	1540	3520
3718328041	440	770	4590	4970
3411375340	300	830	3050	4590
1024578438	430	710	860	3710
3408279007	550	1000	3790	4950
1344859339	1970	3700	4990	5150
2745896456	1140	2070	2320	3900
1641388414	340	1220	2280	2650
2072041894	1140	3630	4950	5090
3636130225	2760	3710	4140	4750
3346234410	1820	3220	3720	4320
131268041	1680	3430	4920	5140
1536482838	2440	4390	4850	5200
2511146244	330	640	1630	3430
2296643299	1940	4490	4820	5010
611620583	1290	1460	1720	3300
97839400	1090	2540	3310	3810
685561011	3000	4580	4710	4840
1422967748	1750	4520	4730	4990
4094309757	3470	3980	4690	5160
1146439818	370	510	640	2030
1494106799	450	890	2450	4490
1002376827	560	1130	3750	4780
1825458256	680	1210	3750	4830
2768996687	420	1680	4390	4890
367217526	580	1940	4350	4930
2973099041	700	1160	3710	4490
706807221	500	870	2910	4850
3183032101	490	1230	2240	3640
2298773338	1080	1440	4180	4750
1522375734	410	630	870	2880
3765453871	850	1310	3310	4270
3664258181	420	590	690	2930
3421803985	820	1240	3930	4660
2631222486	2070	4550	4700	4830
3652859622	1080	3110	3710	4400
3934136303	1690	3010	4630	5010
2330471711	2420	2750	3400	3830
890780352	1520	2760	4570	4940
278073700	220	520	2360	3600
3804168091	1900	2360	3090	4210
358972261	1890	2590	3400	4360
3483947734	460	1170	4040	4810
2922587988	1260	1990	3520	4750
819433785	620	1020	4560	4950
3437356830	560	1520	2930	4800
1117748188	560	1350	3350	4620
2297638809	570	1190	1590	2640
2720399565	590	1350	1940	3820
2908538726	260	370	870	3080
4136301268	1240	4480	4710	4970
737574161	1910	2900	4940	5140
1603482612	440	870	2470	4530
2176924202	500	650	790	2920
428468440	220	440	2140	3430
2784711853	610	1080	4090	4650
2447370035	1990	4110	5060	5250
3693265246	620	1670	4310	4860
1460860752	2320	4390	4570	4750
3966721087	710	1340	4340	4680
902198702	3210	4600	4760	4950
1483312560	640	1000	2260	3420
1753524213	880	1790	3180	3960
3686412896	300	500	1670	3620
146603825	1810	3490	4540	4890
3280380109	1680	3320	4240	4930
2482542198	1090	4650	4800	4950
759641282	860	1930	4420	4920
4111792374	430	640	760	2620
503563315	820	2590	4440	4890
2322393532	240	470	2610	4510
