RandomSeed	CP1	CP2	CP3	CP4
2541581759	290	580	1210	3500
2867782780	620	1240	2630	3630
796371878	470	970	2170	3510
415844644	650	1590	2510	4050
1526022721	940	2110	3260	4590
1244957332	410	950	1480	3020
1491734269	500	760	960	3050
1426039719	1910	3060	3770	4580
1013432951	1010	1880	4290	4930
737521833	1370	3870	4250	4620
2354872562	1760	3910	4240	4900
472019697	870	3370	4070	5010
3741671192	1660	4580	4760	5070
269068333	640	1090	2590	4280
2286397876	380	520	670	3210
2344649012	830	2200	4410	4900
1093095411	580	1210	3420	4320
4249901595	1690	3960	4300	4690
3584826988	750	2300	4310	4860
1127060016	570	740	960	3580
3077709276	1750	4240	4720	5140
1340516499	3120	4790	4960	5120
275842173	1060	2210	3930	5040
3511462177	590	1200	3190	4710
2762401364	820	1220	3480	4240
3360738069	2620	4680	4830	4990
1645832677	2050	4620	4800	4990
1831428319	1660	3810	4220	4610
1132067311	1810	3880	4900	5100
2604211993	750	2090	4310	4730
3994215624	550	1690	4370	4820
3983837013	1860	2290	2870	3100
2266120810	1620	2380	3950	4710
1833059540	1260	4690	4860	5020
2782219942	930	1910	4370	4820
1172588399	1840	4160	4450	4770
1367613852	1300	1570	2270	2880
347599172	850	1710	4260	4760
3492520312	1350	2580	3990	4420
879655226	910	1830	4280	4710
3135295601	1840	4210	4510	4830
4284747964	680	1280	3250	4300
2003278871	840	1280	3760	4540
1046793366	450	820	2230	3800
2054341634	1390	3080	4830	5110
1104023218	610	1260	3360	4430
3143667147	2010	3720	4340	4830
3433229355	610	1460	3010	4300
2309747477	1140	1750	4230	4820
308863633	520	850	2600	3980
1897783398	2600	4580	4760	4960
3558662137	1160	2780	4440	4900
585597846	670	1580	3260	4350
3750355363	1290	1910	3530	4150
3634880038	1170	2730	3850	4740
3727521711	890	1490	4260	4830
1237715081	1550	3050	4810	5080
2983355323	1070	2770	4180	4970
1947878690	4890	5010	5160	5280
1051435148	540	730	890	3660
568233136	530	2150	4160	4750
2382271697	550	1180	4130	4600
507501643	640	1370	3430	4640
1113483560	820	4680	4880	5010
95150357	710	3110	4510	4960
3680736834	1320	3390	3930	4730
3319207915	300	610	1740	3080
1316302518	2860	4550	4700	4810
2811871216	3770	4840	5120	5240
1195284021	2440	3470	4040	4720
1429202009	890	1670	4160	4700
4278572518	580	960	2090	2950
1376374315	510	1090	2370	4610
1131458314	540	1640	4640	5020
3146834841	1760	3970	4740	5060
2001764236	570	1050	3380	4670
191329672	760	1740	3770	4890
682589443	2640	4880	5070	5310
146578520	360	720	1470	3640
3193172659	1530	4790	5100	5230
932666997	2430	3940	4390	4850
509349621	450	940	2530	4600
4238801213	1610	4620	5050	5200
2757175943	1640	3070	4720	5000
1752699137	450	810	2240	3850
2037439774	2040	3780	4120	4670
3998928264	680	1220	3170	4610
2919329264	1900	3410	4150	4710
3994574495	530	1210	3280	4410
2783600845	3260	4690	5060	5230
1375064758	2390	4690	4850	5040
4152466951	1370	2770	3690	4240
1167235507	520	1050	2190	3200
1753070611	820	3450	4640	5110
2550099130	1870	3860	5060	5200
1490547752	2340	3490	4190	4780
1466578631	750	1150	3810	4340
3491701237	700	3370	4680	5040
2847189846	2350	4380	4870	5140
3749446799	500	790	1870	3570
735069532	480	1100	1350	4110
1626587611	4980	5080	5200	5310
68551999	820	1190	3960	4650
2223828649	2040	4200	4860	5140
4105201769	620	1190	3960	4560
3157930097	3220	4930	5110	5230
1803245909	550	850	2780	4420
189709885	330	640	4400	4900
214149351	560	950	4300	4890
4217804283	610	2250	4370	4940
1796176457	890	1730	4030	4650
3688019701	420	500	590	2280
885905749	570	1050	2870	4680
1653524338	1440	3010	4700	5030
1055783420	670	2080	4360	4890
2962108129	660	1140	2600	4580
2764200831	2000	2590	3330	3760
3739542573	790	1410	3720	4550
2595130513	2300	4280	4820	5160
782888308	520	840	4540	4890
3924459234	510	1330	4220	4740
2118811186	1490	3810	4130	4450
732851856	1510	3140	3770	4530
932906039	2830	4870	5030	5160
1039028641	2550	3840	4360	4880
5884705	1410	3720	4910	5220
3109810896	2020	4380	4630	4830
2365792905	500	660	880	2860
1062197191	1800	2160	3910	4740
3489716681	870	2630	5060	5220
1907891669	420	1360	3870	4690
1683982465	1490	4620	4810	5010
2994180991	540	910	2310	4570
3524177531	640	1020	3460	4560
3993136974	1110	4080	5060	5260
4100080074	1010	1470	3670	4440
331571325	470	950	2550	4350
1996406921	1720	2670	3250	4470
261706812	350	530	700	2070
1039469535	2140	4680	5030	5210
3547703379	330	820	1450	3760
3786793572	1480	2780	3500	4250
2496489609	390	830	3570	4580
1317588938	720	1850	4280	4920
2887707971	440	940	3350	4570
4149429638	1160	3620	4020	4660
2392861266	2620	4840	5160	5280
3603015071	620	1150	3710	4480
3154484492	430	1210	3260	4270
2192771565	710	1970	3620	4680
1282159879	2180	4490	4730	4940
2317325517	1240	1500	2330	2690
2313175901	2280	4490	4980	5200
2417902801	730	1510	2230	4000
2618139428	540	640	720	3030
791300453	560	1140	2600	3920
2590297747	350	700	2270	4450
3564474809	1840	3120	4440	4880
1298732263	470	660	820	4020
3723647877	2450	3770	4280	4850
2476104809	530	820	1050	3320
3041732410	830	1910	4050	4450
1292741015	1880	4590	5010	5210
2075446947	1560	4020	4730	5050
3666505647	210	410	1110	3100
497545794	160	350	590	2660
4001799206	1100	2520	3400	4490
2406384722	2390	4470	4670	4870
1589151483	730	1250	4010	4600
620539225	840	1200	2670	3430
3633404030	270	550	1780	3930
2146108897	540	1040	3420	4610
58042969	1030	2060	4190	4870
2989694094	320	760	2120	4410
3398969412	940	1570	3950	4810
2610895883	3280	4570	4680	4810
3325086986	240	490	1680	3630
3064838371	2150	4590	5000	5200
694117159	190	310	680	2100
212043402	740	1820	4020	4690
3580588890	1030	3430	4720	5090
58211080	630	820	1030	3110
278006558	460	620	740	2800
883717399	1590	3850	4230	4620
3984896489	1330	3920	4970	5130
3309453847	750	1280	3710	4280
2608401498	770	1290	3730	4440
1874324111	1200	2920	4690	4960
2338749760	1290	2220	3370	4820
927582311	860	1650	4190	4900
1003132776	1570	3080	4850	5080
2038958988	1840	2870	3690	4780
2916520392	570	1110	1710	2720
2273047547	320	620	1790	3580
1292696474	210	370	820	3100
1058506388	1520	3630	4640	5020
378714246	520	1300	3510	4530
4149443655	1620	3460	4800	5120
910483187	1190	2580	3780	4670
3063551557	400	810	2130	4480
885594137	770	920	1080	3300
1509960178	960	1330	3640	4850
3906741815	1910	4430	4640	4890
1475049549	1220	2610	3840	4840
3043448104	2110	4380	4590	4820
838171774	410	770	1580	2680
516379537	880	1650	3470	4010
34516584	580	1170	3470	4370
2859856002	610	1060	3420	4560
2652183336	820	990	1200	3190
3019778947	1320	2960	4720	5080
1164372853	1250	2440	3310	4670
1314197481	1910	2520	3690	4490
74707270	830	1800	4220	4690
3114595488	380	760	2650	4040
1790055622	1490	4770	5130	5250
1585277404	2360	4570	4770	4930
971799254	620	1160	1840	3510
4069151140	620	1180	3070	4630
1732057911	200	340	1960	3850
2539137476	2120	4330	4540	4790
1311461847	670	1040	2840	3960
24407688	2140	2480	3140	3540
3732529273	920	3940	4230	4810
2161527993	400	800	2480	3610
3264535290	210	420	840	3390
4224744971	870	2030	3210	4040
1793774139	520	1210	3050	4560
1683634853	730	1850	2930	3860
81644709	2010	4260	4560	4850
3144723276	2000	3460	4710	5060
3272989748	1940	3870	4630	5010
2835269567	620	1130	3390	4310
3004231609	870	2020	4340	4870
820390265	560	770	970	2780
3295884842	590	890	2430	3830
4016432509	250	400	850	2910
392647060	1470	3790	4180	4570
3679872414	490	600	710	3140
1655408144	3380	4850	5120	5260
3205149818	620	880	1220	3300
2935316115	1290	2900	4800	4990
2247573463	680	1270	4420	4860
1189417984	3100	4930	5040	5150
86091462	830	1690	4380	4860
1692597873	1090	3710	4790	5120
2115674416	540	1760	4100	4830
2368068499	1080	4760	4930	5080
613252511	700	1230	4000	4760
3649620702	670	2040	4190	4720
2184378778	680	880	1080	3910
787465696	580	770	930	3360
3693952834	450	870	2600	4690
665994127	1470	4680	4820	4970
3346772591	870	1860	3800	4690
3560965997	380	800	1980	4140
1244166825	700	1150	3210	4610
1898165714	140	290	1240	2430
2362768792	680	2070	4380	4890
1177226373	410	620	800	2330
2887558840	860	1950	3720	4580
902345724	1570	3690	4020	4360
3759497671	160	350	3170	4550
3915847495	2760	4460	4680	4910
1111707134	730	1240	1730	3260
3051516683	2480	4650	4760	4880
4128054653	230	520	2320	3680
573189121	560	2140	4420	4890
2981485519	610	760	890	2530
2429970674	1950	4310	4570	4820
701219466	840	1710	4210	4680
2809544021	540	790	1730	2840
2488105393	1070	2210	4380	4860
1885482813	680	1310	4290	4840
4032299349	330	690	1410	4160
3721096441	1950	3360	4120	4760
140372255	570	2270	4640	5020
347071583	460	650	840	3340
562501564	1400	3140	4800	5050
363714117	1440	1730	2450	3000
3676594590	950	3830	4420	5120
199453780	360	800	2200	3670
422665295	430	1160	1390	3510
1158105574	2300	3520	3910	4630
302930519	2250	4670	4850	5030
1387317170	930	2790	3330	4220
3436878763	1730	3750	4810	5100
516360813	520	960	4660	5040
2011671500	430	820	2360	4010
2363830190	240	480	1250	4490
4181738284	790	1800	4220	4740
2014437653	2290	4140	4370	5010
3455159901	700	1200	3560	4570
1324802888	1850	3960	5130	5260
548229155	3450	4930	5010	5130
2592378594	530	2060	3630	4710
1561363080	400	810	2330	4630
2210210416	900	2170	4140	4660
1447256081	460	1050	2610	4290
1431487086	410	610	810	2720
954982723	610	1210	1920	3480
1985242804	2020	2970	4420	5060
1803666046	1470	1970	3500	4770
2156829834	790	1190	3840	4430
993167448	1450	2490	3560	4790
1137279591	2400	4370	4830	5120
1744982467	840	1020	2780	3770
122990238	650	1130	3950	4670
826488986	410	1490	4240	4800
4294639599	1140	1760	4150	4800
3147587998	1200	2080	2640	4400
2956984387	960	1720	4440	4860
2325193948	1810	4340	4870	5140
746969810	530	1310	2220	4130
1351352566	1430	2620	4460	4930
3718328041	2570	4680	5030	5210
3411375340	560	870	3360	4920
3408279007	410	610	820	3780
1024578438	1110	2040	4320	4750
2072041894	350	930	1770	2610
1344859339	1100	2480	3680	4770
2745896456	500	820	1850	4170
1641388414	2770	4030	4230	4760
1536482838	560	1980	4690	5020
3636130225	660	1320	4260	4640
3346234410	2040	2390	3300	4030
2511146244	650	1840	4010	4890
131268041	310	440	570	2210
611620583	1530	2550	3690	4710
2296643299	1890	4170	4850	5120
1422967748	1800	2580	3410	3760
685561011	430	1140	1550	4180
97839400	790	1250	3830	4610
1146439818	660	1930	3410	4750
4094309757	2490	4500	4680	4870
1825458256	740	3610	4750	5130
1494106799	1070	3550	3970	4820
2768996687	460	1060	3960	4710
1002376827	700	1190	1830	3110
367217526	680	2780	4690	5040
706807221	550	1020	3440	4260
2973099041	520	730	950	2800
2298773338	410	700	3990	4610
3183032101	790	1150	3810	4740
1522375734	2260	4540	5000	5170
3652859622	690	2140	2740	4060
3421803985	1730	4010	4750	5070
3664258181	2200	4800	4930	5210
3765453871	680	2470	4030	5010
3934136303	470	1130	3600	4760
2631222486	5050	5120	5210	5320
2330471711	570	1010	4280	4840
890780352	1530	2330	3760	4500
3804168091	1080	4820	5130	5250
278073700	1260	1800	2240	4020
358972261	880	1920	3880	4760
819433785	2130	2600	3970	4770
3483947734	390	820	4640	5020
3437356830	520	940	2680	4110
2922587988	1640	2810	3780	4360
1117748188	510	1450	3390	4570
2297638809	2450	3370	4640	5010
2908538726	2280	3670	4310	4790
2720399565	780	1220	3590	4420
737574161	1450	2560	3090	4770
2176924202	500	1480	4110	4710
4136301268	290	610	2840	4450
1603482612	2680	4520	4730	4980
2447370035	420	780	4470	4920
2784711853	390	850	3250	4580
428468440	760	910	1040	4070
1460860752	2010	4400	4630	4820
3693265246	1650	4610	4780	4930
3966721087	680	930	1180	3450
902198702	2740	4410	4540	4690
1483312560	770	1090	4010	4610
3280380109	780	3070	4440	4970
1753524213	2620	4440	4690	4870
146603825	2910	4420	4560	4680
3686412896	290	530	1870	2810
503563315	160	350	1480	3080
2482542198	3040	4720	4870	5010
759641282	890	2570	4350	4840
4111792374	640	2260	4300	4840
2322393532	620	1200	3430	4340
