Pile ID	Distribution Type	X-Position	Y-Position	Pickup Time	Drop Off Time	Ant ID
1	1	7.3012	2.64996	1862	1918.31	-1
1	1	7.4512	2.64996	-1	-1	-1
1	1	7.6012	2.64996	5361	-1	-1
1	1	7.7512	2.64996	-1	-1	-1
1	1	7.9012	2.64996	-1	-1	-1
1	1	8.0512	2.64996	-1	-1	-1
1	1	8.2012	2.64996	-1	-1	-1
1	1	8.3512	2.64996	-1	-1	-1
1	1	8.5012	2.64996	-1	-1	-1
1	1	8.6512	2.64996	-1	-1	-1
1	1	8.8012	2.64996	-1	-1	-1
1	1	8.9512	2.64996	-1	-1	-1
1	1	9.1012	2.64996	-1	-1	-1
1	1	9.2512	2.64996	-1	-1	-1
1	1	9.4012	2.64996	-1	-1	-1
1	1	9.5512	2.64996	-1	-1	-1
1	1	7.3012	2.79996	-1	-1	-1
1	1	7.4512	2.79996	-1	-1	-1
1	1	7.6012	2.79996	-1	-1	-1
1	1	7.7512	2.79996	-1	-1	-1
1	1	7.9012	2.79996	-1	-1	-1
1	1	8.0512	2.79996	-1	-1	-1
1	1	8.2012	2.79996	-1	-1	-1
1	1	8.3512	2.79996	-1	-1	-1
1	1	8.5012	2.79996	-1	-1	-1
1	1	8.6512	2.79996	-1	-1	-1
1	1	8.8012	2.79996	-1	-1	-1
1	1	8.9512	2.79996	-1	-1	-1
1	1	9.1012	2.79996	-1	-1	-1
1	1	9.2512	2.79996	-1	-1	-1
1	1	9.4012	2.79996	-1	-1	-1
1	1	9.5512	2.79996	-1	-1	-1
1	1	7.3012	2.94996	-1	-1	-1
1	1	7.4512	2.94996	-1	-1	-1
1	1	7.6012	2.94996	-1	-1	-1
1	1	7.7512	2.94996	-1	-1	-1
1	1	7.9012	2.94996	-1	-1	-1
1	1	8.0512	2.94996	-1	-1	-1
1	1	8.2012	2.94996	-1	-1	-1
1	1	8.3512	2.94996	-1	-1	-1
1	1	8.5012	2.94996	-1	-1	-1
1	1	8.6512	2.94996	-1	-1	-1
1	1	8.8012	2.94996	-1	-1	-1
1	1	8.9512	2.94996	-1	-1	-1
1	1	9.1012	2.94996	-1	-1	-1
1	1	9.2512	2.94996	-1	-1	-1
1	1	9.4012	2.94996	-1	-1	-1
1	1	9.5512	2.94996	-1	-1	-1
1	1	7.3012	3.09996	-1	-1	-1
1	1	7.4512	3.09996	-1	-1	-1
1	1	7.6012	3.09996	-1	-1	-1
1	1	7.7512	3.09996	-1	-1	-1
1	1	7.9012	3.09996	-1	-1	-1
1	1	8.0512	3.09996	-1	-1	-1
1	1	8.2012	3.09996	-1	-1	-1
1	1	8.3512	3.09996	-1	-1	-1
1	1	8.5012	3.09996	-1	-1	-1
1	1	8.6512	3.09996	-1	-1	-1
1	1	8.8012	3.09996	-1	-1	-1
1	1	8.9512	3.09996	-1	-1	-1
1	1	9.1012	3.09996	-1	-1	-1
1	1	9.2512	3.09996	-1	-1	-1
1	1	9.4012	3.09996	-1	-1	-1
