Pile ID	Distribution Type	X-Position	Y-Position	Pickup Time	Drop Off Time	Ant ID
1	1	-7.53993	-1.70562	-1	-1	-1
1	1	-7.38993	-1.70562	-1	-1	-1
1	1	-7.23993	-1.70562	-1	-1	-1
1	1	-7.08993	-1.70562	-1	-1	-1
1	1	-6.93993	-1.70562	-1	-1	-1
1	1	-6.78993	-1.70562	-1	-1	-1
1	1	-6.63993	-1.70562	-1	-1	-1
1	1	-6.48993	-1.70562	-1	-1	-1
1	1	-6.33993	-1.70562	-1	-1	-1
1	1	-6.18993	-1.70562	-1	-1	-1
1	1	-6.03993	-1.70562	-1	-1	-1
1	1	-5.88993	-1.70562	-1	-1	-1
1	1	-5.73993	-1.70562	-1	-1	-1
1	1	-5.58993	-1.70562	-1	-1	-1
1	1	-5.43993	-1.70562	4932	5054.06	-1
1	1	-5.28993	-1.70562	2820	2868.09	-1
1	1	-7.53993	-1.55562	-1	-1	-1
1	1	-7.38993	-1.55562	-1	-1	-1
1	1	-7.23993	-1.55562	-1	-1	-1
1	1	-7.08993	-1.55562	-1	-1	-1
1	1	-6.93993	-1.55562	-1	-1	-1
1	1	-6.78993	-1.55562	-1	-1	-1
1	1	-6.63993	-1.55562	-1	-1	-1
1	1	-6.48993	-1.55562	-1	-1	-1
1	1	-6.33993	-1.55562	-1	-1	-1
1	1	-6.18993	-1.55562	-1	-1	-1
1	1	-6.03993	-1.55562	-1	-1	-1
1	1	-5.88993	-1.55562	-1	-1	-1
1	1	-5.73993	-1.55562	-1	-1	-1
1	1	-5.58993	-1.55562	-1	-1	-1
1	1	-5.43993	-1.55562	5193	5235.31	-1
1	1	-5.28993	-1.55562	2642	2764.66	-1
1	1	-7.53993	-1.40562	-1	-1	-1
1	1	-7.38993	-1.40562	-1	-1	-1
1	1	-7.23993	-1.40562	-1	-1	-1
1	1	-7.08993	-1.40562	-1	-1	-1
1	1	-6.93993	-1.40562	-1	-1	-1
1	1	-6.78993	-1.40562	-1	-1	-1
1	1	-6.63993	-1.40562	-1	-1	-1
1	1	-6.48993	-1.40562	-1	-1	-1
1	1	-6.33993	-1.40562	-1	-1	-1
1	1	-6.18993	-1.40562	-1	-1	-1
1	1	-6.03993	-1.40562	-1	-1	-1
1	1	-5.88993	-1.40562	-1	-1	-1
1	1	-5.73993	-1.40562	-1	-1	-1
1	1	-5.58993	-1.40562	-1	-1	-1
